Wavelength (nm),Sum,Na I (4.5e-02),Na II (9.5e-01),Na III (3.4e-19)
432.34,2.762e+6,2.762e+6,8.471e-19,
432.39,2.905e+6,2.905e+6,2.504e-18,
432.44,2.976e+6,2.976e+6,7.206e-18,
432.49,2.968e+6,2.968e+6,2.020e-17,
432.54,2.882e+6,2.882e+6,5.513e-17,
432.59,2.725e+6,2.725e+6,1.466e-16,
432.64,2.508e+6,2.508e+6,3.794e-16,
432.69,2.248e+6,2.248e+6,9.564e-16,
432.74,1.961e+6,1.961e+6,2.348e-15,
432.79,1.666e+6,1.666e+6,5.614e-15,
432.84,1.378e+6,1.378e+6,1.307e-14,
432.89,1.110e+6,1.110e+6,2.964e-14,
432.94,8.701e+5,8.701e+5,6.546e-14,
432.99,6.642e+5,6.642e+5,1.408e-13,
433.04,4.936e+5,4.936e+5,2.948e-13,
433.09,3.572e+5,3.572e+5,6.013e-13,
433.14,2.517e+5,2.517e+5,1.194e-12,
433.19,1.726e+5,1.726e+5,2.310e-12,
433.24,1.153e+5,1.153e+5,4.352e-12,
433.29,7.497e+4,7.497e+4,7.983e-12,
433.34,4.746e+4,4.746e+4,1.426e-11,
433.39,2.925e+4,2.925e+4,2.481e-11,
433.44,1.755e+4,1.755e+4,4.204e-11,
433.49,1.026e+4,1.026e+4,6.936e-11,
433.54,5.835e+3,5.835e+3,1.114e-10,
433.59,3.232e+3,3.232e+3,1.744e-10,
433.64,1.743e+3,1.743e+3,2.658e-10,
433.69,9.150e+2,9.150e+2,3.944e-10,
433.74,4.677e+2,4.677e+2,5.700e-10,
433.79,2.328e+2,2.328e+2,8.022e-10,
433.84,1.128e+2,1.128e+2,1.100e-9,
433.89,5.321e+1,5.321e+1,1.468e-9,
433.94,2.444e+1,2.444e+1,1.908e-9,
433.99,1.093e+1,1.093e+1,2.415e-9,
434.04,4.760e+0,4.760e+0,2.978e-9,
434.09,2.018e+0,2.018e+0,3.575e-9,
434.14,8.328e-1,8.328e-1,4.180e-9,
434.19,3.347e-1,3.347e-1,4.759e-9,
434.24,1.309e-1,1.309e-1,5.278e-9,
434.29,4.988e-2,4.988e-2,5.699e-9,
434.34,1.850e-2,1.850e-2,5.993e-9,
434.39,6.681e-3,6.681e-3,6.138e-9,
434.44,2.349e-3,2.349e-3,6.122e-9,
434.49,8.040e-4,8.040e-4,5.946e-9,
434.54,2.680e-4,2.680e-4,5.624e-9,
434.59,8.695e-5,8.695e-5,5.181e-9,
434.64,2.747e-5,2.747e-5,4.647e-9,
434.69,8.453e-6,8.449e-6,4.060e-9,
434.74,2.534e-6,2.530e-6,3.454e-9,
434.79,7.406e-7,7.377e-7,2.862e-9,
434.84,2.117e-7,2.094e-7,2.309e-9,
434.89,5.970e-8,5.788e-8,1.814e-9,
434.94,1.696e-8,1.558e-8,1.388e-9,
434.99,5.116e-9,4.081e-9,1.035e-9,
435.04,1.792e-9,1.041e-9,7.508e-10,
435.09,5.306e-10,,5.306e-10,
435.14,3.652e-10,,3.652e-10,
435.19,2.448e-10,,2.448e-10,
435.24,1.598e-10,,1.598e-10,
435.29,1.016e-10,,1.016e-10,
435.34,6.291e-11,,6.291e-11,
435.39,3.797e-11,,3.797e-11,
435.44,2.239e-11,,2.239e-11,
435.49,1.300e-11,,1.300e-11,
435.54,7.643e-12,,7.643e-12,
435.59,4.942e-12,,4.942e-12,
435.64,4.141e-12,,4.141e-12,
435.69,4.994e-12,,4.994e-12,
435.74,7.720e-12,,7.720e-12,
435.79,1.303e-11,,1.303e-11,
435.84,2.221e-11,,2.221e-11,
435.89,3.726e-11,,3.726e-11,
435.94,6.107e-11,,6.107e-11,
435.99,9.758e-11,,9.758e-11,
436.04,1.519e-10,,1.519e-10,
436.09,2.304e-10,,2.304e-10,
436.14,3.405e-10,,3.405e-10,
436.19,4.900e-10,,4.900e-10,
436.24,6.871e-10,,6.871e-10,
436.29,9.384e-10,,9.384e-10,
436.34,1.580e-9,3.319e-10,1.249e-9,
436.39,2.921e-9,1.302e-9,1.618e-9,
436.44,7.024e-9,4.981e-9,2.043e-9,
436.49,2.107e-8,1.856e-8,2.513e-9,
436.54,7.039e-8,6.738e-8,3.011e-9,
436.59,2.419e-7,2.384e-7,3.514e-9,
436.64,8.257e-7,8.217e-7,3.996e-9,
436.69,2.765e-6,2.761e-6,4.426e-9,
436.74,9.041e-6,9.036e-6,4.775e-9,
436.79,2.882e-5,2.882e-5,5.019e-9,
436.84,8.956e-5,8.956e-5,5.138e-9,
436.89,2.712e-4,2.712e-4,5.125e-9,
436.94,8.002e-4,8.002e-4,4.979e-9,
436.99,2.301e-3,2.301e-3,4.713e-9,
437.04,6.445e-3,6.445e-3,4.345e-9,
437.09,1.759e-2,1.759e-2,3.903e-9,
437.14,4.680e-2,4.680e-2,3.415e-9,
437.19,1.213e-1,1.213e-1,2.910e-9,
437.24,3.064e-1,3.064e-1,2.416e-9,
437.29,7.543e-1,7.543e-1,1.954e-9,
437.34,1.809e+0,1.809e+0,1.540e-9,
437.39,4.229e+0,4.229e+0,1.182e-9,
437.44,9.632e+0,9.632e+0,8.835e-10,
437.49,2.138e+1,2.138e+1,6.435e-10,
437.54,4.625e+1,4.625e+1,4.566e-10,
437.59,9.751e+1,9.751e+1,3.155e-10,
437.64,2.004e+2,2.004e+2,2.124e-10,
437.69,4.013e+2,4.013e+2,1.393e-10,
437.74,7.833e+2,7.833e+2,8.902e-11,
437.79,1.491e+3,1.491e+3,5.541e-11,
437.84,2.765e+3,2.765e+3,3.359e-11,
437.89,5.000e+3,5.000e+3,1.984e-11,
437.94,8.816e+3,8.816e+3,1.141e-11,
437.99,1.516e+4,1.516e+4,6.397e-12,
438.04,2.542e+4,2.542e+4,3.493e-12,
438.09,4.157e+4,4.157e+4,1.858e-12,
438.14,6.633e+4,6.633e+4,9.624e-13,
438.19,1.033e+5,1.033e+5,4.857e-13,
438.24,1.569e+5,1.569e+5,2.388e-13,
438.29,2.328e+5,2.328e+5,1.144e-13,
438.34,3.372e+5,3.372e+5,5.336e-14,
438.39,4.772e+5,4.772e+5,2.425e-14,
438.44,6.600e+5,6.600e+5,1.074e-14,
438.49,8.922e+5,8.922e+5,4.630e-15,
438.54,1.180e+6,1.180e+6,1.945e-15,
438.59,1.526e+6,1.526e+6,7.962e-16,
438.64,1.933e+6,1.933e+6,3.174e-16,
438.69,2.398e+6,2.398e+6,1.233e-16,
438.74,2.915e+6,2.915e+6,4.664e-17,
438.79,3.473e+6,3.473e+6,1.719e-17,
438.84,4.059e+6,4.059e+6,6.171e-18,
438.89,4.654e+6,4.654e+6,2.158e-18,
438.94,5.236e+6,5.236e+6,7.353e-19,
438.99,5.781e+6,5.781e+6,2.440e-19,
439.04,6.266e+6,6.266e+6,7.889e-20,
439.09,6.665e+6,6.665e+6,2.485e-20,
439.14,6.958e+6,6.958e+6,7.623e-21,
439.19,7.127e+6,7.127e+6,2.278e-21,
439.24,7.161e+6,7.161e+6,6.632e-22,
439.29,7.053e+6,7.053e+6,1.881e-22,
439.34,6.809e+6,6.809e+6,5.196e-23,
439.39,6.439e+6,6.439e+6,1.399e-23,
439.44,5.961e+6,5.961e+6,3.666e-24,
439.49,5.402e+6,5.402e+6,9.363e-25,
439.54,4.788e+6,4.788e+6,,
439.59,4.149e+6,4.149e+6,,
439.64,3.514e+6,3.514e+6,,
439.69,2.908e+6,2.908e+6,,
439.74,2.350e+6,2.350e+6,,
439.79,1.855e+6,1.855e+6,,
439.84,1.428e+6,1.428e+6,,
439.89,1.074e+6,1.074e+6,,
439.94,7.874e+5,7.874e+5,,
439.99,5.632e+5,5.632e+5,,
440.04,3.930e+5,3.930e+5,,
440.09,2.674e+5,2.674e+5,,
440.14,1.774e+5,1.774e+5,,
440.19,1.147e+5,1.147e+5,,
440.24,7.235e+4,7.235e+4,,
440.29,4.447e+4,4.447e+4,,
440.34,2.665e+4,2.665e+4,,
440.39,1.556e+4,1.556e+4,,
440.44,8.860e+3,8.860e+3,,
440.49,4.915e+3,4.915e+3,,
440.54,2.658e+3,2.658e+3,,
440.59,1.401e+3,1.401e+3,,
440.64,7.192e+2,7.192e+2,,
440.69,3.599e+2,3.599e+2,,
440.74,1.756e+2,1.756e+2,,
440.79,8.343e+1,8.343e+1,,
440.84,3.864e+1,3.864e+1,,
440.89,1.744e+1,1.744e+1,,
440.94,7.670e+0,7.670e+0,,
440.99,3.287e+0,3.287e+0,,
441.04,1.373e+0,1.373e+0,,
441.09,5.587e-1,5.587e-1,,
441.14,2.216e-1,2.216e-1,,
441.19,8.562e-2,8.562e-2,,
441.24,3.224e-2,3.224e-2,,
441.29,1.183e-2,1.183e-2,,
441.34,4.230e-3,4.230e-3,,
441.39,1.474e-3,1.474e-3,,
441.44,5.003e-4,5.003e-4,,
441.49,1.655e-4,1.655e-4,,
441.54,5.336e-5,5.336e-5,,
441.59,1.676e-5,1.676e-5,,
441.64,5.130e-6,5.130e-6,,
441.69,1.530e-6,1.530e-6,,
441.74,4.447e-7,4.447e-7,,
441.79,1.259e-7,1.259e-7,,
441.84,3.476e-8,3.476e-8,,
441.89,9.349e-9,9.349e-9,,
441.94,2.454e-9,2.454e-9,,
441.99,6.342e-10,6.342e-10,,
442.04,1.653e-11,1.653e-11,,
442.09,2.991e-11,2.991e-11,,
442.14,5.276e-11,5.276e-11,,
442.19,9.073e-11,9.073e-11,,
442.24,1.521e-10,1.521e-10,,
442.29,2.486e-10,2.486e-10,,
442.34,3.960e-10,3.960e-10,,
442.39,6.151e-10,6.151e-10,,
442.44,9.313e-10,9.313e-10,,
442.49,1.375e-9,1.375e-9,,
442.54,1.978e-9,1.978e-9,,
442.59,2.775e-9,2.775e-9,,
442.64,3.795e-9,3.795e-9,,
442.69,5.060e-9,5.060e-9,,
442.74,6.577e-9,6.577e-9,,
442.79,8.333e-9,8.333e-9,,
442.84,1.029e-8,1.029e-8,,
442.89,1.239e-8,1.239e-8,,
442.94,1.455e-8,1.455e-8,,
442.99,1.665e-8,1.665e-8,,
443.04,1.858e-8,1.858e-8,,
443.09,2.020e-8,2.020e-8,,
443.14,2.142e-8,2.142e-8,,
443.19,2.214e-8,2.214e-8,,
443.24,2.231e-8,2.231e-8,,
443.29,2.192e-8,2.192e-8,,
443.34,2.099e-8,2.099e-8,,
443.39,1.960e-8,1.960e-8,,
443.44,1.784e-8,1.784e-8,,
443.49,1.582e-8,1.582e-8,,
443.54,1.369e-8,1.369e-8,,
443.59,1.154e-8,1.154e-8,,
443.64,9.488e-9,9.488e-9,,
443.69,7.603e-9,7.603e-9,,
443.74,5.940e-9,5.940e-9,,
443.79,4.524e-9,4.524e-9,,
443.84,3.359e-9,3.359e-9,,
443.89,2.431e-9,2.431e-9,,
443.94,1.715e-9,1.715e-9,,
443.99,1.180e-9,1.180e-9,,
444.04,7.914e-10,7.914e-10,,
444.09,5.173e-10,5.173e-10,,
444.14,3.297e-10,3.297e-10,,
444.19,2.049e-10,2.049e-10,,
444.24,1.241e-10,1.241e-10,,
444.29,7.326e-11,7.326e-11,,
444.34,4.217e-11,4.217e-11,,
444.39,2.367e-11,2.367e-11,,
444.44,1.295e-11,1.295e-11,,
444.49,6.905e-12,6.905e-12,,
444.54,3.590e-12,3.590e-12,,
444.59,1.820e-12,1.820e-12,,
444.64,8.991e-13,8.991e-13,,
444.69,4.331e-13,4.331e-13,,
444.74,2.034e-13,2.034e-13,,
444.79,9.310e-14,9.310e-14,,
444.84,4.155e-14,4.155e-14,,
444.89,1.808e-14,1.808e-14,,
444.94,7.667e-15,7.667e-15,,
444.99,3.170e-15,3.170e-15,,
445.04,1.278e-15,1.278e-15,,
445.09,5.022e-16,5.022e-16,,
445.14,1.924e-16,1.924e-16,,
445.19,7.184e-17,7.184e-17,,
445.24,2.616e-17,2.616e-17,,
445.29,9.283e-18,9.283e-18,,
445.34,3.212e-18,3.212e-18,,
445.39,1.083e-18,1.083e-18,,
445.44,3.563e-19,3.563e-19,,
445.49,1.142e-19,1.142e-19,,
445.54,3.569e-20,3.569e-20,,
445.59,1.087e-20,1.087e-20,,
445.64,3.230e-21,3.230e-21,,
445.69,9.351e-22,9.351e-22,,
445.74,2.639e-22,2.639e-22,,
445.79,7.263e-23,7.263e-23,,
445.84,1.948e-23,1.948e-23,,
445.89,5.095e-24,5.095e-24,,
446.74,1.355e-9,1.355e-9,,
446.79,5.044e-9,5.044e-9,,
446.84,1.832e-8,1.832e-8,,
446.89,6.490e-8,6.490e-8,,
446.94,2.243e-7,2.243e-7,,
446.99,7.564e-7,7.564e-7,,
447.04,2.489e-6,2.489e-6,,
447.09,7.988e-6,7.988e-6,,
447.14,2.501e-5,2.501e-5,,
447.19,7.638e-5,7.638e-5,,
447.24,2.276e-4,2.276e-4,,
447.29,6.615e-4,6.615e-4,,
447.34,1.876e-3,1.876e-3,,
447.39,5.190e-3,5.190e-3,,
447.44,1.401e-2,1.401e-2,,
447.49,3.688e-2,3.688e-2,,
447.54,9.474e-2,9.474e-2,,
447.59,2.374e-1,2.374e-1,,
447.64,5.805e-1,5.805e-1,,
447.7,1.643e+0,1.643e+0,,
447.75,3.804e+0,3.804e+0,,
447.8,8.593e+0,8.593e+0,,
447.85,1.894e+1,1.894e+1,,
447.9,4.074e+1,4.074e+1,,
447.95,8.548e+1,8.548e+1,,
448,1.750e+2,1.750e+2,,
448.05,3.496e+2,3.496e+2,,
448.1,6.815e+2,6.815e+2,,
448.15,1.296e+3,1.296e+3,,
448.2,2.407e+3,2.407e+3,,
448.25,4.361e+3,4.361e+3,,
448.3,7.711e+3,7.711e+3,,
448.35,1.331e+4,1.331e+4,,
448.4,2.243e+4,2.243e+4,,
448.45,3.690e+4,3.690e+4,,
448.5,5.928e+4,5.928e+4,,
448.55,9.301e+4,9.301e+4,,
448.6,1.425e+5,1.425e+5,,
448.65,2.134e+5,2.134e+5,,
448.7,3.123e+5,3.123e+5,,
448.75,4.468e+5,4.468e+5,,
448.8,6.250e+5,6.250e+5,,
448.85,8.553e+5,8.553e+5,,
448.9,1.145e+6,1.145e+6,,
448.95,1.502e+6,1.502e+6,,
449,1.928e+6,1.928e+6,,
449.05,2.427e+6,2.427e+6,,
449.1,2.994e+6,2.994e+6,,
449.15,3.624e+6,3.624e+6,,
449.2,4.304e+6,4.304e+6,,
449.25,5.020e+6,5.020e+6,,
449.3,5.750e+6,5.750e+6,,
449.35,6.471e+6,6.471e+6,,
449.4,7.157e+6,7.157e+6,,
449.45,7.780e+6,7.780e+6,,
449.5,8.313e+6,8.313e+6,,
449.55,8.729e+6,8.729e+6,,
449.6,9.006e+6,9.006e+6,,
449.65,9.128e+6,9.128e+6,,
449.7,9.084e+6,9.084e+6,,
449.75,8.873e+6,8.873e+6,,
449.8,8.503e+6,8.503e+6,,
449.85,7.989e+6,7.989e+6,,
449.9,7.358e+6,7.358e+6,,
449.95,6.637e+6,6.637e+6,,
450,5.863e+6,5.863e+6,,
450.05,5.069e+6,5.069e+6,,
450.1,4.287e+6,4.287e+6,,
450.15,3.546e+6,3.546e+6,,
450.2,2.868e+6,2.868e+6,,
450.25,2.266e+6,2.266e+6,,
450.3,1.750e+6,1.750e+6,,
450.35,1.320e+6,1.320e+6,,
450.4,9.730e+5,9.730e+5,,
450.45,7.001e+5,7.001e+5,,
450.5,4.919e+5,4.919e+5,,
450.55,3.374e+5,3.374e+5,,
450.6,2.259e+5,2.259e+5,,
450.65,1.476e+5,1.476e+5,,
450.7,9.416e+4,9.416e+4,,
450.75,5.862e+4,5.862e+4,,
450.8,3.561e+4,3.561e+4,,
450.85,2.111e+4,2.111e+4,,
450.9,1.221e+4,1.221e+4,,
450.95,6.892e+3,6.892e+3,,
451,3.796e+3,3.796e+3,,
451.05,2.040e+3,2.040e+3,,
451.1,1.069e+3,1.069e+3,,
451.15,5.471e+2,5.471e+2,,
451.2,2.730e+2,2.730e+2,,
451.25,1.330e+2,1.330e+2,,
451.3,6.316e+1,6.316e+1,,
451.35,2.928e+1,2.928e+1,,
451.4,1.324e+1,1.324e+1,,
451.45,5.841e+0,5.841e+0,,
451.5,2.514e+0,2.514e+0,,
451.55,1.056e+0,1.056e+0,,
451.6,4.325e-1,4.325e-1,,
451.65,1.729e-1,1.729e-1,,
451.7,6.740e-2,6.740e-2,,
451.75,2.564e-2,2.564e-2,,
451.8,9.516e-3,9.516e-3,,
451.85,3.445e-3,3.445e-3,,
451.9,1.217e-3,1.217e-3,,
451.95,4.194e-4,4.194e-4,,
452,1.410e-4,1.410e-4,,
452.05,4.625e-5,4.625e-5,,
452.1,1.480e-5,1.480e-5,,
452.15,4.620e-6,4.620e-6,,
452.2,1.407e-6,1.407e-6,,
452.25,4.180e-7,4.180e-7,,
452.3,1.212e-7,1.212e-7,,
452.35,3.427e-8,3.427e-8,,
452.4,9.454e-9,9.454e-9,,
452.45,2.544e-9,2.544e-9,,
463.7,2.501e-9,2.501e-9,,
463.75,8.869e-9,8.869e-9,,
463.8,3.074e-8,3.074e-8,,
463.85,1.041e-7,1.041e-7,,
463.9,3.448e-7,3.448e-7,,
463.95,1.115e-6,1.115e-6,,
464,3.527e-6,3.527e-6,,
464.05,1.090e-5,1.090e-5,,
464.1,3.292e-5,3.292e-5,,
464.15,9.716e-5,9.716e-5,,
464.2,2.803e-4,2.803e-4,,
464.25,7.900e-4,7.900e-4,,
464.3,2.176e-3,2.176e-3,,
464.35,5.860e-3,5.860e-3,,
464.4,1.542e-2,1.542e-2,,
464.45,3.965e-2,3.965e-2,,
464.5,9.964e-2,9.964e-2,,
464.55,2.447e-1,2.447e-1,,
464.6,5.875e-1,5.875e-1,,
464.65,1.378e+0,1.378e+0,,
464.7,3.160e+0,3.160e+0,,
464.75,7.081e+0,7.081e+0,,
464.8,1.551e+1,1.551e+1,,
464.85,3.320e+1,3.320e+1,,
464.9,6.946e+1,6.946e+1,,
464.95,1.420e+2,1.420e+2,,
465,2.839e+2,2.839e+2,,
465.05,5.545e+2,5.545e+2,,
465.1,1.059e+3,1.059e+3,,
465.15,1.977e+3,1.977e+3,,
465.2,3.607e+3,3.607e+3,,
465.25,6.434e+3,6.434e+3,,
465.3,1.122e+4,1.122e+4,,
465.35,1.913e+4,1.913e+4,,
465.4,3.190e+4,3.190e+4,,
465.45,5.200e+4,5.200e+4,,
465.5,8.292e+4,8.292e+4,,
465.55,1.293e+5,1.293e+5,,
465.6,1.973e+5,1.973e+5,,
465.65,2.946e+5,2.946e+5,,
465.7,4.304e+5,4.304e+5,,
465.75,6.156e+5,6.156e+5,,
465.8,8.621e+5,8.621e+5,,
465.85,1.183e+6,1.183e+6,,
465.9,1.589e+6,1.589e+6,,
465.95,2.094e+6,2.094e+6,,
466,2.704e+6,2.704e+6,,
466.05,3.427e+6,3.427e+6,,
466.1,4.262e+6,4.262e+6,,
466.15,5.206e+6,5.206e+6,,
466.2,6.247e+6,6.247e+6,,
466.25,7.369e+6,7.369e+6,,
466.3,8.549e+6,8.549e+6,,
466.35,9.757e+6,9.757e+6,,
466.4,1.096e+7,1.096e+7,,
466.45,1.212e+7,1.212e+7,,
466.5,1.320e+7,1.320e+7,,
466.55,1.416e+7,1.416e+7,,
466.6,1.495e+7,1.495e+7,,
466.65,1.554e+7,1.554e+7,,
466.7,1.591e+7,1.591e+7,,
466.75,1.602e+7,1.602e+7,,
466.8,1.586e+7,1.586e+7,,
466.85,1.545e+7,1.545e+7,,
466.9,1.478e+7,1.478e+7,,
466.95,1.388e+7,1.388e+7,,
467,1.280e+7,1.280e+7,,
467.05,1.158e+7,1.158e+7,,
467.1,1.028e+7,1.028e+7,,
467.15,8.941e+6,8.941e+6,,
467.2,7.621e+6,7.621e+6,,
467.25,6.362e+6,6.362e+6,,
467.3,5.201e+6,5.201e+6,,
467.35,4.163e+6,4.163e+6,,
467.4,3.261e+6,3.261e+6,,
467.45,2.499e+6,2.499e+6,,
467.5,1.874e+6,1.874e+6,,
467.55,1.375e+6,1.375e+6,,
467.6,9.863e+5,9.863e+5,,
467.65,6.920e+5,6.920e+5,,
467.7,4.748e+5,4.748e+5,,
467.75,3.185e+5,3.185e+5,,
467.8,2.089e+5,2.089e+5,,
467.85,1.339e+5,1.339e+5,,
467.9,8.394e+4,8.394e+4,,
467.95,5.143e+4,5.143e+4,,
468,3.080e+4,3.080e+4,,
468.05,1.803e+4,1.803e+4,,
468.1,1.032e+4,1.032e+4,,
468.15,5.773e+3,5.773e+3,,
468.2,3.156e+3,3.156e+3,,
468.25,1.686e+3,1.686e+3,,
468.3,8.808e+2,8.808e+2,,
468.35,4.496e+2,4.496e+2,,
468.4,2.243e+2,2.243e+2,,
468.45,1.094e+2,1.094e+2,,
468.5,5.212e+1,5.212e+1,,
468.55,2.428e+1,2.428e+1,,
468.6,1.105e+1,1.105e+1,,
468.65,4.917e+0,4.917e+0,,
468.7,2.138e+0,2.138e+0,,
468.75,9.085e-1,9.085e-1,,
468.8,3.773e-1,3.773e-1,,
468.85,1.532e-1,1.532e-1,,
468.9,6.076e-2,6.076e-2,,
468.95,2.356e-2,2.356e-2,,
469,8.926e-3,8.926e-3,,
469.05,3.306e-3,3.306e-3,,
469.1,1.196e-3,1.196e-3,,
469.15,4.232e-4,4.232e-4,,
469.2,1.463e-4,1.463e-4,,
469.25,4.943e-5,4.943e-5,,
469.3,1.632e-5,1.632e-5,,
469.35,5.268e-6,5.268e-6,,
469.4,1.661e-6,1.661e-6,,
469.45,5.121e-7,5.121e-7,,
469.5,1.543e-7,1.543e-7,,
469.55,4.542e-8,4.542e-8,,
469.6,1.307e-8,1.307e-8,,
469.65,3.676e-9,3.676e-9,,
494.86,3.015e-9,3.015e-9,,
494.91,9.974e-9,9.974e-9,,
494.96,3.233e-8,3.233e-8,,
495.01,1.027e-7,1.027e-7,,
495.06,3.198e-7,3.198e-7,,
495.11,9.757e-7,9.757e-7,,
495.16,2.918e-6,2.918e-6,,
495.21,8.551e-6,8.551e-6,,
495.26,2.456e-5,2.456e-5,,
495.31,6.914e-5,6.914e-5,,
495.36,1.907e-4,1.907e-4,,
495.41,5.156e-4,5.156e-4,,
495.46,1.366e-3,1.366e-3,,
495.51,3.547e-3,3.547e-3,,
495.56,9.027e-3,9.027e-3,,
495.61,2.251e-2,2.251e-2,,
495.66,5.503e-2,5.503e-2,,
495.71,1.318e-1,1.318e-1,,
495.76,3.095e-1,3.095e-1,,
495.81,7.120e-1,7.120e-1,,
495.86,1.605e+0,1.605e+0,,
495.91,3.548e+0,3.548e+0,,
495.96,7.684e+0,7.684e+0,,
496.01,1.631e+1,1.631e+1,,
496.06,3.393e+1,3.393e+1,,
496.11,6.919e+1,6.919e+1,,
496.16,1.383e+2,1.383e+2,,
496.21,2.708e+2,2.708e+2,,
496.26,5.198e+2,5.198e+2,,
496.31,9.780e+2,9.780e+2,,
496.36,1.804e+3,1.804e+3,,
496.41,3.260e+3,3.260e+3,,
496.46,5.776e+3,5.776e+3,,
496.51,1.003e+4,1.003e+4,,
496.56,1.708e+4,1.708e+4,,
496.61,2.851e+4,2.851e+4,,
496.66,4.664e+4,4.664e+4,,
496.71,7.482e+4,7.482e+4,,
496.76,1.177e+5,1.177e+5,,
496.81,1.815e+5,1.815e+5,,
496.86,2.745e+5,2.745e+5,,
496.91,4.073e+5,4.073e+5,,
496.96,5.926e+5,5.926e+5,,
497.01,8.461e+5,8.461e+5,,
497.06,1.185e+6,1.185e+6,,
497.11,1.630e+6,1.630e+6,,
497.16,2.200e+6,2.200e+6,,
497.21,2.916e+6,2.916e+6,,
497.26,3.798e+6,3.798e+6,,
497.31,4.859e+6,4.859e+6,,
497.36,6.112e+6,6.112e+6,,
497.41,7.561e+6,7.561e+6,,
497.46,9.202e+6,9.202e+6,,
497.51,1.103e+7,1.103e+7,,
497.56,1.301e+7,1.301e+7,,
497.61,1.513e+7,1.513e+7,,
497.66,1.734e+7,1.734e+7,,
497.71,1.960e+7,1.960e+7,,
497.76,2.186e+7,2.186e+7,,
497.81,2.407e+7,2.407e+7,,
497.86,2.616e+7,2.616e+7,,
497.91,2.807e+7,2.807e+7,,
497.96,2.975e+7,2.975e+7,,
498.01,3.113e+7,3.113e+7,,
498.06,3.215e+7,3.215e+7,,
498.11,3.277e+7,3.277e+7,,
498.16,3.295e+7,3.295e+7,,
498.21,3.267e+7,3.267e+7,,
498.26,3.192e+7,3.192e+7,,
498.31,3.074e+7,3.074e+7,,
498.36,2.914e+7,2.914e+7,,
498.41,2.719e+7,2.719e+7,,
498.46,2.495e+7,2.495e+7,,
498.51,2.252e+7,2.252e+7,,
498.56,1.998e+7,1.998e+7,,
498.61,1.741e+7,1.741e+7,,
498.66,1.490e+7,1.490e+7,,
498.71,1.253e+7,1.253e+7,,
498.76,1.033e+7,1.033e+7,,
498.81,8.369e+6,8.369e+6,,
498.86,6.649e+6,6.649e+6,,
498.91,5.183e+6,5.183e+6,,
498.96,3.963e+6,3.963e+6,,
499.01,2.971e+6,2.971e+6,,
499.06,2.185e+6,2.185e+6,,
499.11,1.576e+6,1.576e+6,,
499.16,1.114e+6,1.114e+6,,
499.21,7.722e+5,7.722e+5,,
499.26,5.248e+5,5.248e+5,,
499.31,3.496e+5,3.496e+5,,
499.36,2.283e+5,2.283e+5,,
499.41,1.462e+5,1.462e+5,,
499.46,9.171e+4,9.171e+4,,
499.51,5.641e+4,5.641e+4,,
499.56,3.401e+4,3.401e+4,,
499.61,2.009e+4,2.009e+4,,
499.66,1.164e+4,1.164e+4,,
499.71,6.607e+3,6.607e+3,,
499.76,3.676e+3,3.676e+3,,
499.81,2.004e+3,2.004e+3,,
499.86,1.071e+3,1.071e+3,,
499.91,5.611e+2,5.611e+2,,
499.96,2.881e+2,2.881e+2,,
500.01,1.450e+2,1.450e+2,,
500.06,7.148e+1,7.148e+1,,
500.11,3.455e+1,3.455e+1,,
500.16,1.637e+1,1.637e+1,,
500.21,7.598e+0,7.598e+0,,
500.26,3.457e+0,3.457e+0,,
500.31,1.542e+0,1.542e+0,,
500.36,6.738e-1,6.738e-1,,
500.41,2.886e-1,2.886e-1,,
500.46,1.212e-1,1.212e-1,,
500.51,4.985e-2,4.985e-2,,
500.56,2.010e-2,2.010e-2,,
500.61,7.943e-3,7.943e-3,,
500.66,3.076e-3,3.076e-3,,
500.71,1.168e-3,1.168e-3,,
500.76,4.344e-4,4.344e-4,,
500.81,1.584e-4,1.584e-4,,
500.86,5.660e-5,5.660e-5,,
500.91,1.982e-5,1.982e-5,,
500.96,6.804e-6,6.804e-6,,
501.01,2.289e-6,2.289e-6,,
501.06,7.546e-7,7.546e-7,,
501.11,2.438e-7,2.438e-7,,
501.16,7.721e-8,7.721e-8,,
501.21,2.396e-8,2.396e-8,,
501.26,7.289e-9,7.289e-9,,
504.06,7.688e-24,7.688e-24,,
504.11,2.502e-23,2.502e-23,,
504.16,7.987e-23,7.987e-23,,
504.21,2.501e-22,2.501e-22,,
504.26,7.678e-22,7.678e-22,,
504.31,2.312e-21,2.312e-21,,
504.36,6.829e-21,6.829e-21,,
504.41,1.978e-20,1.978e-20,,
504.46,5.619e-20,5.619e-20,,
504.51,1.565e-19,1.565e-19,,
504.56,4.277e-19,4.277e-19,,
504.61,1.146e-18,1.146e-18,,
504.66,3.012e-18,3.012e-18,,
504.71,7.764e-18,7.764e-18,,
504.76,1.963e-17,1.963e-17,,
504.81,4.866e-17,4.866e-17,,
504.86,1.183e-16,1.183e-16,,
504.91,2.822e-16,2.822e-16,,
504.96,6.599e-16,6.599e-16,,
505.01,1.514e-15,1.514e-15,,
505.06,3.405e-15,3.405e-15,,
505.11,7.513e-15,7.513e-15,,
505.16,1.626e-14,1.626e-14,,
505.21,3.450e-14,3.450e-14,,
505.26,7.180e-14,7.180e-14,,
505.31,1.466e-13,1.466e-13,,
505.36,2.934e-13,2.934e-13,,
