Wavelength (nm),Sum,Na I (4.5e-02),Na II (9.5e-01),Na III (3.4e-19)
239.83,2.461e-39,,,2.461e-39
239.88,1.120e-39,,,1.120e-39
239.93,5.008e-40,,,5.008e-40
239.98,3.184e-40,,,3.184e-40
240.03,5.095e-40,,,5.095e-40
240.08,1.296e-39,,,1.296e-39
240.13,3.335e-39,,,3.335e-39
240.18,7.963e-39,,,7.963e-39
240.23,1.747e-38,,,1.747e-38
240.28,3.515e-38,,,3.515e-38
240.33,6.487e-38,,,6.487e-38
240.38,1.098e-37,,,1.098e-37
240.43,1.706e-37,,,1.706e-37
240.48,2.431e-37,,,2.431e-37
240.53,3.176e-37,,,3.176e-37
240.58,3.808e-37,,,3.808e-37
240.63,4.187e-37,,,4.187e-37
240.68,4.224e-37,,,4.224e-37
240.73,3.908e-37,,,3.908e-37
240.78,3.317e-37,,,3.317e-37
240.83,2.582e-37,,,2.582e-37
240.88,1.844e-37,,,1.844e-37
240.93,1.208e-37,,,1.208e-37
240.98,7.258e-38,,,7.258e-38
241.03,4.000e-38,,,4.000e-38
241.08,2.023e-38,,,2.023e-38
241.13,9.381e-39,,,9.381e-39
241.18,3.991e-39,,,3.991e-39
241.23,1.557e-39,,,1.557e-39
241.28,5.575e-40,,,5.575e-40
241.33,1.830e-40,,,1.830e-40
241.38,5.513e-41,,,5.513e-41
241.43,1.523e-41,,,1.523e-41
241.48,3.860e-42,,,3.860e-42
241.53,8.974e-43,,,8.974e-43
241.58,1.914e-43,,,1.914e-43
241.63,3.743e-44,,,3.743e-44
241.68,6.716e-45,,,6.716e-45
241.73,1.105e-45,,,1.105e-45
241.78,1.669e-46,,,1.669e-46
241.83,2.311e-47,,,2.311e-47
241.88,2.936e-48,,,2.936e-48
241.93,3.421e-49,,,3.421e-49
241.98,3.657e-50,,,3.657e-50
242.03,3.585e-51,,,3.585e-51
242.08,3.225e-52,,,3.225e-52
242.13,2.660e-53,,,2.660e-53
244.43,1.882e-52,,,1.882e-52
244.48,2.156e-51,,,2.156e-51
244.53,2.275e-50,,,2.275e-50
244.58,2.209e-49,,,2.209e-49
244.63,1.975e-48,,,1.975e-48
244.68,1.626e-47,,,1.626e-47
244.73,1.233e-46,,,1.233e-46
244.78,8.600e-46,,,8.600e-46
244.83,5.525e-45,,,5.525e-45
244.88,3.268e-44,,,3.268e-44
244.93,1.779e-43,,,1.779e-43
244.98,8.920e-43,,,8.920e-43
245.03,4.117e-42,,,4.117e-42
245.08,1.749e-41,,,1.749e-41
245.13,6.843e-41,,,6.843e-41
245.18,2.465e-40,,,2.465e-40
245.23,8.172e-40,,,8.172e-40
245.28,2.495e-39,,,2.495e-39
245.33,7.011e-39,,,7.011e-39
245.38,1.814e-38,,,1.814e-38
245.43,4.322e-38,,,4.322e-38
245.48,9.478e-38,,,9.478e-38
245.53,1.914e-37,,,1.914e-37
245.58,3.558e-37,,,3.558e-37
245.63,6.089e-37,,,6.089e-37
245.68,9.594e-37,,,9.594e-37
245.73,1.392e-36,,,1.392e-36
245.78,1.859e-36,,,1.859e-36
245.83,2.286e-36,,,2.286e-36
245.88,2.587e-36,,,2.587e-36
245.93,2.696e-36,,,2.696e-36
245.98,2.587e-36,,,2.587e-36
246.03,2.286e-36,,,2.286e-36
246.08,1.859e-36,,,1.859e-36
246.13,1.392e-36,,,1.392e-36
246.18,9.597e-37,,,9.597e-37
246.23,6.098e-37,,,6.098e-37
246.28,3.584e-37,,,3.584e-37
246.33,1.984e-37,,,1.984e-37
246.38,1.116e-37,,,1.116e-37
246.43,8.044e-38,,,8.044e-38
246.48,9.413e-38,,,9.413e-38
246.53,1.499e-37,,,1.499e-37
246.58,2.501e-37,,,2.501e-37
246.63,3.961e-37,,,3.961e-37
246.68,5.815e-37,,,5.815e-37
246.73,7.876e-37,,,7.876e-37
246.78,9.835e-37,,,9.835e-37
246.83,1.133e-36,,,1.133e-36
246.88,1.205e-36,,,1.205e-36
246.93,1.190e-36,,,1.190e-36
246.98,1.102e-36,,,1.102e-36
247.03,9.824e-37,,,9.824e-37
247.08,8.866e-37,,,8.866e-37
247.13,8.721e-37,,,8.721e-37
247.18,9.813e-37,,,9.813e-37
247.23,1.228e-36,,,1.228e-36
247.28,1.587e-36,,,1.587e-36
247.33,1.999e-36,,,1.999e-36
247.38,2.375e-36,,,2.375e-36
247.43,2.625e-36,,,2.625e-36
247.48,2.684e-36,,,2.684e-36
247.53,2.532e-36,,,2.532e-36
247.58,2.203e-36,,,2.203e-36
247.63,1.767e-36,,,1.767e-36
247.68,1.306e-36,,,1.306e-36
247.73,8.900e-37,,,8.900e-37
247.78,5.588e-37,,,5.588e-37
247.83,2.043e-26,,2.043e-26,3.234e-37
247.88,2.122e-25,,2.122e-25,1.725e-37
247.93,2.035e-24,,2.035e-24,8.477e-38
247.98,1.800e-23,,1.800e-23,3.840e-38
248.03,1.469e-22,,1.469e-22,1.603e-38
248.08,1.106e-21,,1.106e-21,6.167e-39
248.13,7.688e-21,,7.688e-21,2.187e-39
248.18,4.929e-20,,4.929e-20,7.145e-40
248.23,2.916e-19,,2.916e-19,2.152e-40
248.28,1.592e-18,,1.592e-18,5.972e-41
248.33,8.020e-18,,8.020e-18,1.528e-41
248.38,3.728e-17,,3.728e-17,3.601e-42
248.43,1.599e-16,,1.599e-16,7.824e-43
248.48,6.326e-16,,6.326e-16,1.569e-43
248.53,2.310e-15,,2.310e-15,3.067e-44
248.58,7.782e-15,,7.782e-15,1.601e-44
248.63,2.419e-14,,2.419e-14,6.502e-44
248.68,6.939e-14,,6.939e-14,3.435e-43
248.73,1.837e-13,,1.837e-13,1.694e-42
248.78,4.485e-13,,4.485e-13,7.710e-42
248.83,1.011e-12,,1.011e-12,3.239e-41
248.88,2.102e-12,,2.102e-12,1.256e-40
248.93,4.032e-12,,4.032e-12,4.495e-40
248.98,7.138e-12,,7.138e-12,1.485e-39
249.03,1.166e-11,,1.166e-11,4.527e-39
249.08,1.757e-11,,1.757e-11,1.274e-38
249.13,2.444e-11,,2.444e-11,3.307e-38
249.18,3.136e-11,,3.136e-11,7.927e-38
249.23,3.713e-11,,3.713e-11,1.753e-37
249.28,4.057e-11,,4.057e-11,3.580e-37
249.33,4.089e-11,,4.089e-11,6.745e-37
249.38,3.804e-11,,3.804e-11,1.173e-36
249.43,3.265e-11,,3.265e-11,1.883e-36
249.48,2.585e-11,,2.585e-11,2.789e-36
249.53,1.889e-11,,1.889e-11,3.813e-36
249.58,1.274e-11,,1.274e-11,4.811e-36
249.63,7.925e-12,,7.925e-12,5.603e-36
249.68,4.549e-12,,4.549e-12,6.022e-36
249.73,2.410e-12,,2.410e-12,5.974e-36
249.78,1.178e-12,,1.178e-12,5.469e-36
249.83,5.311e-13,,5.311e-13,4.622e-36
249.88,2.210e-13,,2.210e-13,3.604e-36
249.93,8.495e-14,,8.495e-14,2.594e-36
249.98,3.035e-14,,3.035e-14,1.724e-36
250.03,1.061e-14,,1.061e-14,1.057e-36
250.08,4.928e-15,,4.928e-15,5.980e-37
250.13,5.354e-15,,5.354e-15,3.123e-37
250.18,9.859e-15,,9.859e-15,1.506e-37
250.23,1.903e-14,,1.903e-14,6.706e-38
250.28,3.449e-14,,3.449e-14,2.777e-38
250.33,5.784e-14,,5.784e-14,1.126e-38
250.38,8.961e-14,,8.961e-14,6.103e-39
250.43,1.282e-13,,1.282e-13,7.804e-39
250.48,1.694e-13,,1.694e-13,1.685e-38
250.53,2.067e-13,,2.067e-13,3.806e-38
250.58,2.329e-13,,2.329e-13,8.071e-38
250.63,2.424e-13,,2.424e-13,1.584e-37
250.68,2.329e-13,,2.329e-13,2.872e-37
250.73,2.067e-13,,2.067e-13,4.810e-37
250.78,1.694e-13,,1.694e-13,7.442e-37
250.83,1.283e-13,,1.283e-13,1.064e-36
250.88,8.989e-14,,8.989e-14,1.404e-36
250.93,5.863e-14,,5.863e-14,1.712e-36
250.98,3.649e-14,,3.649e-14,1.928e-36
251.03,2.375e-14,,2.375e-14,2.006e-36
251.08,2.008e-14,,2.008e-14,1.928e-36
251.13,2.561e-14,,2.561e-14,1.712e-36
251.18,4.132e-14,,4.132e-14,1.404e-36
251.23,6.868e-14,,6.868e-14,1.064e-36
251.28,1.085e-13,,1.085e-13,7.442e-37
251.33,1.595e-13,,1.595e-13,4.810e-37
251.38,2.169e-13,,2.169e-13,2.872e-37
251.43,2.728e-13,,2.728e-13,1.584e-37
251.48,3.170e-13,,3.170e-13,8.068e-38
251.53,3.403e-13,,3.403e-13,3.797e-38
251.58,3.376e-13,,3.376e-13,1.650e-38
251.63,3.095e-13,,3.095e-13,6.627e-39
251.68,2.622e-13,,2.622e-13,2.458e-39
251.73,2.052e-13,,2.052e-13,8.421e-40
251.78,1.484e-13,,1.484e-13,2.665e-40
251.83,9.921e-14,,9.921e-14,7.790e-41
251.88,6.126e-14,,6.126e-14,2.104e-41
251.93,3.496e-14,,3.496e-14,5.253e-42
251.98,1.843e-14,,1.843e-14,1.241e-42
252.03,8.980e-15,,8.980e-15,4.132e-43
252.08,4.043e-15,,4.043e-15,7.546e-43
252.13,1.682e-15,,1.682e-15,2.949e-42
252.18,6.465e-16,,6.465e-16,1.135e-41
252.23,2.301e-16,,2.301e-16,4.054e-41
252.28,7.731e-17,,7.731e-17,1.339e-40
252.33,3.020e-17,,3.020e-17,4.092e-40
252.38,3.181e-17,,3.181e-17,1.156e-39
252.43,8.291e-17,,8.291e-17,3.021e-39
252.48,2.407e-16,,2.407e-16,7.302e-39
252.53,6.576e-16,,6.576e-16,1.632e-38
252.58,1.664e-15,,1.664e-15,3.375e-38
252.63,3.895e-15,,3.895e-15,6.453e-38
252.68,8.432e-15,,8.432e-15,1.141e-37
252.73,1.688e-14,,1.688e-14,1.867e-37
252.78,3.127e-14,,3.127e-14,2.824e-37
252.83,5.357e-14,,5.357e-14,3.951e-37
252.88,8.489e-14,,8.489e-14,5.112e-37
252.93,1.244e-13,,1.244e-13,6.118e-37
252.98,1.687e-13,,1.687e-13,6.772e-37
253.03,2.115e-13,,2.115e-13,6.932e-37
253.08,2.453e-13,,2.453e-13,6.563e-37
253.13,2.631e-13,,2.631e-13,5.747e-37
253.18,2.611e-13,,2.611e-13,4.655e-37
253.23,2.396e-13,,2.396e-13,3.487e-37
253.28,2.034e-13,,2.034e-13,2.415e-37
253.33,1.597e-13,,1.597e-13,1.548e-37
253.38,1.160e-13,,1.160e-13,9.171e-38
253.43,7.791e-14,,7.791e-14,5.027e-38
253.48,4.841e-14,,4.841e-14,2.549e-38
253.53,2.782e-14,,2.782e-14,1.199e-38
253.58,1.479e-14,,1.479e-14,5.335e-39
253.63,7.270e-15,,7.270e-15,2.522e-39
253.68,3.306e-15,,3.306e-15,1.941e-39
253.73,1.391e-15,,1.391e-15,3.114e-39
253.78,5.410e-16,,5.410e-16,6.502e-39
253.83,1.947e-16,,1.947e-16,1.340e-38
253.88,6.480e-17,,6.480e-17,2.582e-38
253.93,1.995e-17,,1.995e-17,4.611e-38
253.98,5.681e-18,,5.681e-18,7.622e-38
254.03,1.496e-18,,1.496e-18,1.166e-37
254.08,3.645e-19,,3.645e-19,1.652e-37
254.13,8.214e-20,,8.214e-20,2.165e-37
254.18,1.712e-20,,1.712e-20,2.627e-37
254.23,3.301e-21,,3.301e-21,2.950e-37
254.28,5.885e-22,,5.885e-22,3.066e-37
254.33,9.707e-23,,9.707e-23,2.950e-37
254.38,1.481e-23,,1.481e-23,2.627e-37
254.43,2.089e-24,,2.089e-24,2.165e-37
254.48,2.727e-25,,2.727e-25,1.652e-37
254.53,3.292e-26,,3.292e-26,1.167e-37
254.58,3.675e-27,,3.675e-27,7.641e-38
254.63,3.796e-28,,3.796e-28,4.669e-38
254.68,3.626e-29,,3.626e-29,2.750e-38
254.73,1.790e-38,,,1.790e-38
254.78,1.769e-38,,,1.769e-38
254.83,2.885e-38,,,2.885e-38
254.88,5.671e-38,,,5.671e-38
254.93,1.103e-37,,,1.103e-37
254.98,2.016e-37,,,2.016e-37
255.03,3.419e-37,,,3.419e-37
255.08,5.375e-37,,,5.375e-37
255.13,7.826e-37,,,7.826e-37
255.18,1.055e-36,,,1.055e-36
255.23,1.318e-36,,,1.318e-36
255.28,1.525e-36,,,1.525e-36
255.33,1.634e-36,,,1.634e-36
255.38,1.621e-36,,,1.621e-36
255.43,1.490e-36,,,1.490e-36
255.48,1.269e-36,,,1.269e-36
255.53,1.000e-36,,,1.000e-36
255.58,7.307e-37,,,7.307e-37
255.63,4.948e-37,,,4.948e-37
255.68,3.118e-37,,,3.118e-37
255.73,1.857e-37,,,1.857e-37
255.78,1.114e-37,,,1.114e-37
255.83,8.112e-38,,,8.112e-38
255.88,9.034e-38,,,9.034e-38
255.93,1.397e-37,,,1.397e-37
255.98,2.342e-37,,,2.342e-37
256.03,3.793e-37,,,3.793e-37
256.08,5.749e-37,,,5.749e-37
256.13,8.092e-37,,,8.092e-37
256.18,1.056e-36,,,1.056e-36
256.23,1.277e-36,,,1.277e-36
256.28,1.432e-36,,,1.432e-36
256.33,1.487e-36,,,1.487e-36
256.38,1.432e-36,,,1.432e-36
256.43,1.277e-36,,,1.277e-36
256.48,1.056e-36,,,1.056e-36
256.53,8.090e-37,,,8.090e-37
256.58,5.744e-37,,,5.744e-37
256.63,3.780e-37,,,3.780e-37
256.68,2.305e-37,,,2.305e-37
256.73,1.303e-37,,,1.303e-37
256.78,6.821e-38,,,6.821e-38
256.83,3.311e-38,,,3.311e-38
256.88,1.489e-38,,,1.489e-38
256.93,6.206e-39,,,6.206e-39
256.98,2.397e-39,,,2.397e-39
257.03,8.582e-40,,,8.582e-40
257.08,1.519e-28,,1.519e-28,2.847e-40
257.13,1.485e-27,,1.485e-27,8.752e-41
257.18,1.347e-26,,1.347e-26,2.494e-41
257.23,1.134e-25,,1.134e-25,6.584e-42
257.28,8.856e-25,,8.856e-25,1.611e-42
257.33,6.420e-24,,6.420e-24,3.653e-43
257.38,4.318e-23,,4.318e-23,7.676e-44
257.43,2.696e-22,,2.696e-22,1.495e-44
257.48,1.562e-21,,1.562e-21,2.698e-45
257.53,8.394e-21,,8.394e-21,4.512e-46
257.58,4.187e-20,,4.187e-20,6.992e-47
257.63,1.938e-19,,1.938e-19,1.004e-47
257.68,8.327e-19,,8.327e-19,1.337e-48
257.73,3.319e-18,,3.319e-18,1.649e-49
257.78,1.228e-17,,1.228e-17,1.885e-50
257.83,4.215e-17,,4.215e-17,1.997e-51
257.88,1.343e-16,,1.343e-16,1.961e-52
257.93,3.969e-16,,3.969e-16,
257.98,1.089e-15,,1.089e-15,
258.03,2.772e-15,,2.772e-15,
258.08,6.548e-15,,6.548e-15,
258.13,1.435e-14,,1.435e-14,
258.18,2.920e-14,,2.920e-14,
258.23,5.512e-14,,5.512e-14,
258.28,9.656e-14,,9.656e-14,
258.33,1.570e-13,,1.570e-13,
258.38,2.368e-13,,2.368e-13,
258.43,3.315e-13,,3.315e-13,
258.48,4.306e-13,,4.306e-13,
258.53,5.190e-13,,5.190e-13,
258.58,5.806e-13,,5.806e-13,
258.63,6.028e-13,,6.028e-13,
258.68,5.807e-13,,5.807e-13,
258.73,5.191e-13,,5.191e-13,
258.78,4.308e-13,,4.308e-13,
258.83,3.320e-13,,3.320e-13,
258.88,2.381e-13,,2.381e-13,
258.93,1.601e-13,,1.601e-13,
258.98,1.036e-13,,1.036e-13,
259.03,6.984e-14,,6.984e-14,
259.08,5.771e-14,,5.771e-14,
259.13,6.561e-14,,6.561e-14,
259.18,9.211e-14,,9.211e-14,
259.23,1.354e-13,,1.354e-13,
259.28,1.919e-13,,1.919e-13,
259.33,2.553e-13,,2.553e-13,
259.38,3.162e-13,,3.162e-13,
259.43,3.640e-13,,3.640e-13,
259.48,3.892e-13,,3.892e-13,
259.53,3.863e-13,,3.863e-13,
259.58,3.560e-13,,3.560e-13,
259.63,3.046e-13,,3.046e-13,
259.68,2.420e-13,,2.420e-13,
259.73,1.785e-13,,1.785e-13,
259.78,1.222e-13,,1.222e-13,
259.83,7.769e-14,,7.769e-14,
259.88,4.586e-14,,4.586e-14,
259.93,2.513e-14,,2.513e-14,
259.98,1.279e-14,,1.279e-14,
260.03,6.040e-15,,6.040e-15,
260.08,2.649e-15,,2.649e-15,
260.13,1.079e-15,,1.079e-15,
260.18,4.095e-16,,4.095e-16,
260.23,1.503e-16,,1.503e-16,
260.28,7.441e-17,,7.441e-17,
260.33,1.142e-16,,1.142e-16,
260.38,3.395e-16,,3.395e-16,
260.43,1.046e-15,,1.046e-15,
260.48,3.026e-15,,3.026e-15,
260.53,8.138e-15,,8.138e-15,
260.58,2.034e-14,,2.034e-14,
260.63,4.726e-14,,4.726e-14,
260.68,1.020e-13,,1.020e-13,
260.73,2.047e-13,,2.047e-13,
260.78,3.817e-13,,3.817e-13,
260.83,6.614e-13,,6.614e-13,
260.88,1.065e-12,,1.065e-12,
260.93,1.594e-12,,1.594e-12,
260.98,2.217e-12,,2.217e-12,
261.03,2.865e-12,,2.865e-12,
261.08,3.441e-12,,3.441e-12,
261.13,3.841e-12,,3.841e-12,
261.18,3.984e-12,,3.984e-12,
261.23,3.841e-12,,3.841e-12,
261.28,3.441e-12,,3.441e-12,
261.33,2.865e-12,,2.865e-12,
261.38,2.217e-12,,2.217e-12,
261.43,1.594e-12,,1.594e-12,
261.48,1.065e-12,,1.065e-12,
261.53,6.614e-13,,6.614e-13,
261.58,3.817e-13,,3.817e-13,
261.63,2.047e-13,,2.047e-13,
261.68,1.020e-13,,1.020e-13,
261.73,4.726e-14,,4.726e-14,
261.78,2.034e-14,,2.034e-14,
261.83,8.138e-15,,8.138e-15,
261.88,3.025e-15,,3.025e-15,
261.93,1.045e-15,,1.045e-15,
261.98,3.356e-16,,3.356e-16,
262.03,1.001e-16,,1.001e-16,
262.08,2.776e-17,,2.776e-17,
262.13,7.155e-18,,7.155e-18,
262.18,1.713e-18,,1.713e-18,
262.23,3.813e-19,,3.813e-19,
262.28,7.886e-20,,7.886e-20,
262.33,1.516e-20,,1.516e-20,
262.38,2.708e-21,,2.708e-21,
262.44,3.111e-22,,3.111e-22,
262.49,4.729e-23,,4.729e-23,
262.54,6.681e-24,,6.681e-24,
262.59,8.772e-25,,8.772e-25,
262.64,1.070e-25,,1.070e-25,
262.69,1.214e-26,,1.214e-26,
262.74,1.279e-27,,1.279e-27,
264.49,4.106e-28,,4.106e-28,
264.54,3.851e-27,,3.851e-27,
264.59,3.365e-26,,3.365e-26,
264.64,2.740e-25,,2.740e-25,
264.69,2.079e-24,,2.079e-24,
264.74,1.470e-23,,1.470e-23,
264.79,9.688e-23,,9.688e-23,
264.84,5.948e-22,,5.948e-22,
264.89,3.403e-21,,3.403e-21,
264.94,1.814e-20,,1.814e-20,
264.99,9.010e-20,,9.010e-20,
265.04,4.171e-19,,4.171e-19,
265.09,1.799e-18,,1.799e-18,
265.14,7.230e-18,,7.230e-18,
265.19,2.708e-17,,2.708e-17,
265.24,9.449e-17,,9.449e-17,
265.29,3.073e-16,,3.073e-16,
265.34,9.311e-16,,9.311e-16,
265.39,2.629e-15,,2.629e-15,
265.44,6.917e-15,,6.917e-15,
265.49,1.696e-14,,1.696e-14,
265.54,3.874e-14,,3.874e-14,
265.59,8.248e-14,,8.248e-14,
265.64,1.636e-13,,1.636e-13,
265.69,3.024e-13,,3.024e-13,
265.74,5.209e-13,,5.209e-13,
265.79,8.360e-13,,8.360e-13,
265.84,1.250e-12,,1.250e-12,
265.89,1.742e-12,,1.742e-12,
265.94,2.262e-12,,2.262e-12,
265.99,2.738e-12,,2.738e-12,
266.04,3.087e-12,,3.087e-12,
266.09,3.243e-12,,3.243e-12,
266.14,3.175e-12,,3.175e-12,
266.19,2.897e-12,,2.897e-12,
266.24,2.463e-12,,2.463e-12,
266.29,1.951e-12,,1.951e-12,
266.34,1.440e-12,,1.440e-12,
266.39,9.909e-13,,9.909e-13,
266.44,6.362e-13,,6.362e-13,
266.49,3.831e-13,,3.831e-13,
266.54,2.212e-13,,2.212e-13,
266.59,1.336e-13,,1.336e-13,
266.64,1.063e-13,,1.063e-13,
266.69,1.337e-13,,1.337e-13,
266.74,2.208e-13,,2.208e-13,
266.79,3.809e-13,,3.809e-13,
266.84,6.300e-13,,6.300e-13,
266.89,9.777e-13,,9.777e-13,
266.94,1.417e-12,,1.417e-12,
266.99,1.915e-12,,1.915e-12,
267.04,2.412e-12,,2.412e-12,
267.09,2.835e-12,,2.835e-12,
267.14,3.106e-12,,3.106e-12,
267.19,3.176e-12,,3.176e-12,
267.24,3.031e-12,,3.031e-12,
267.29,2.707e-12,,2.707e-12,
267.34,2.274e-12,,2.274e-12,
267.39,1.816e-12,,1.816e-12,
267.44,1.412e-12,,1.412e-12,
267.49,1.118e-12,,1.118e-12,
267.54,9.577e-13,,9.577e-13,
267.59,9.220e-13,,9.220e-13,
267.64,9.784e-13,,9.784e-13,
267.69,1.080e-12,,1.080e-12,
267.74,1.178e-12,,1.178e-12,
267.79,1.229e-12,,1.229e-12,
267.84,1.211e-12,,1.211e-12,
267.89,1.117e-12,,1.117e-12,
267.94,9.639e-13,,9.639e-13,
267.99,7.761e-13,,7.761e-13,
268.04,5.830e-13,,5.830e-13,
268.09,4.085e-13,,4.085e-13,
268.14,2.670e-13,,2.670e-13,
268.19,1.628e-13,,1.628e-13,
268.24,9.254e-14,,9.254e-14,
268.29,4.907e-14,,4.907e-14,
268.34,2.427e-14,,2.427e-14,
268.39,1.119e-14,,1.119e-14,
268.44,4.815e-15,,4.815e-15,
268.49,1.932e-15,,1.932e-15,
268.54,7.229e-16,,7.229e-16,
268.59,2.523e-16,,2.523e-16,
268.64,8.212e-17,,8.212e-17,
268.69,2.493e-17,,2.493e-17,
268.74,7.059e-18,,7.059e-18,
268.79,1.864e-18,,1.864e-18,
268.84,4.591e-19,,4.591e-19,
268.89,1.054e-19,,1.054e-19,
268.94,2.259e-20,,2.259e-20,
268.99,4.514e-21,,4.514e-21,
269.04,8.412e-22,,8.412e-22,
269.09,1.462e-22,,1.462e-22,
269.14,2.370e-23,,2.370e-23,
269.19,3.583e-24,,3.583e-24,
269.24,5.052e-25,,5.052e-25,
269.29,6.644e-26,,6.644e-26,
269.34,8.149e-27,,8.149e-27,
269.39,9.322e-28,,9.322e-28,
269.44,9.945e-29,,9.945e-29,
272.39,1.444e-59,,,1.444e-59
272.44,1.241e-58,,,1.241e-58
272.49,9.974e-58,,,9.974e-58
272.54,7.500e-57,,,7.500e-57
272.59,5.276e-56,,,5.276e-56
272.64,3.473e-55,,,3.473e-55
272.69,2.139e-54,,,2.139e-54
272.74,1.232e-53,,,1.232e-53
272.79,6.641e-53,,,6.641e-53
272.84,3.349e-52,,,3.349e-52
272.89,1.580e-51,,,1.580e-51
272.94,6.976e-51,,,6.976e-51
272.99,2.881e-50,,,2.881e-50
273.04,1.113e-49,,,1.113e-49
273.09,4.024e-49,,,4.024e-49
273.14,1.361e-48,,,1.361e-48
273.19,4.306e-48,,,4.306e-48
273.24,1.275e-47,,,1.275e-47
273.29,3.531e-47,,,3.531e-47
273.34,9.150e-47,,,9.150e-47
273.39,2.218e-46,,,2.218e-46
273.44,5.031e-46,,,5.031e-46
273.49,1.068e-45,,,1.068e-45
273.54,2.120e-45,,,2.120e-45
273.59,3.938e-45,,,3.938e-45
273.64,6.843e-45,,,6.843e-45
273.69,1.113e-44,,,1.113e-44
273.74,1.693e-44,,,1.693e-44
273.79,2.409e-44,,,2.409e-44
273.84,3.207e-44,,,3.207e-44
273.89,3.995e-44,,,3.995e-44
273.94,4.657e-44,,,4.657e-44
273.99,5.078e-44,,,5.078e-44
274.04,5.180e-44,,,5.180e-44
274.09,4.944e-44,,,4.944e-44
274.14,4.415e-44,,,4.415e-44
274.19,3.689e-44,,,3.689e-44
274.24,2.883e-44,,,2.883e-44
274.29,2.108e-44,,,2.108e-44
274.34,1.443e-44,,,1.443e-44
274.39,9.234e-45,,,9.234e-45
274.44,5.530e-45,,,5.530e-45
274.49,3.098e-45,,,3.098e-45
274.54,1.624e-45,,,1.624e-45
274.59,7.966e-46,,,7.966e-46
274.64,3.655e-46,,,3.655e-46
274.69,1.569e-46,,,1.569e-46
274.74,6.302e-47,,,6.302e-47
274.79,2.368e-47,,,2.368e-47
274.84,8.325e-48,,,8.325e-48
274.89,2.738e-48,,,2.738e-48
274.94,8.426e-49,,,8.426e-49
274.99,2.426e-49,,,2.426e-49
275.04,6.534e-50,,,6.534e-50
275.09,1.647e-50,,,1.647e-50
275.14,3.883e-51,,,3.883e-51
275.19,8.564e-52,,,8.564e-52
275.24,1.767e-52,,,1.767e-52
275.29,3.413e-53,,,3.413e-53
275.34,6.165e-54,,,6.165e-54
275.39,1.042e-54,,,1.042e-54
275.44,1.647e-55,,,1.647e-55
275.49,2.437e-56,,,2.437e-56
275.54,3.373e-57,,,3.373e-57
275.59,4.368e-58,,,4.368e-58
275.64,5.292e-59,,,5.292e-59
275.69,5.998e-60,,,5.998e-60
279.19,8.443e-29,,8.443e-29,
279.24,4.962e-27,,4.962e-27,
279.29,4.139e-26,,4.139e-26,
279.34,3.245e-25,,3.245e-25,
279.39,2.390e-24,,2.390e-24,
279.44,1.654e-23,,1.654e-23,
279.49,1.075e-22,,1.075e-22,
279.54,6.567e-22,,6.567e-22,
279.59,3.767e-21,,3.767e-21,
279.64,2.030e-20,,2.030e-20,
279.69,1.027e-19,,1.027e-19,
279.74,4.882e-19,,4.882e-19,
279.79,2.179e-18,,2.179e-18,
279.84,9.134e-18,,9.134e-18,
279.89,3.595e-17,,3.595e-17,
279.94,1.329e-16,,1.329e-16,
279.99,4.611e-16,,4.611e-16,
280.04,1.502e-15,,1.502e-15,
280.09,4.596e-15,,4.596e-15,
280.14,1.320e-14,,1.320e-14,
280.19,3.560e-14,,3.560e-14,
280.24,9.014e-14,,9.014e-14,
280.29,2.142e-13,,2.142e-13,
280.34,4.781e-13,,4.781e-13,
280.39,1.001e-12,,1.001e-12,
280.44,1.969e-12,,1.969e-12,
280.49,3.636e-12,,3.636e-12,
280.54,6.301e-12,,6.301e-12,
280.59,1.025e-11,,1.025e-11,
280.64,1.565e-11,,1.565e-11,
280.69,2.244e-11,,2.244e-11,
280.74,3.020e-11,,3.020e-11,
280.79,3.814e-11,,3.814e-11,
280.84,4.523e-11,,4.523e-11,
280.89,5.034e-11,,5.034e-11,
280.94,5.259e-11,,5.259e-11,
280.99,5.157e-11,,5.157e-11,
281.04,4.748e-11,,4.748e-11,
281.09,4.102e-11,,4.102e-11,
281.14,3.327e-11,,3.327e-11,
281.19,2.533e-11,,2.533e-11,
281.24,1.810e-11,,1.810e-11,
281.29,1.214e-11,,1.214e-11,
281.34,7.644e-12,,7.644e-12,
281.39,4.518e-12,,4.518e-12,
281.44,2.506e-12,,2.506e-12,
281.49,1.305e-12,,1.305e-12,
281.54,6.377e-13,,6.377e-13,
281.59,2.925e-13,,2.925e-13,
281.64,1.260e-13,,1.260e-13,8.105e-58
281.69,5.091e-14,,5.091e-14,6.610e-57
281.74,1.931e-14,,1.931e-14,5.065e-56
281.79,6.877e-15,,6.877e-15,3.647e-55
281.84,2.298e-15,,2.298e-15,2.467e-54
281.89,7.212e-16,,7.212e-16,1.569e-53
281.94,2.128e-16,,2.128e-16,9.369e-53
281.99,6.040e-17,,6.040e-17,5.259e-52
282.04,2.102e-17,,2.102e-17,2.773e-51
282.09,2.211e-17,,2.211e-17,1.374e-50
282.14,5.573e-17,,5.573e-17,6.399e-50
282.19,1.539e-16,,1.539e-16,2.799e-49
282.24,4.047e-16,,4.047e-16,1.151e-48
282.29,1.001e-15,,1.001e-15,4.445e-48
282.34,2.325e-15,,2.325e-15,1.613e-47
282.39,5.074e-15,,5.074e-15,5.502e-47
