Wavelength (nm),Sum,Si I (3.4e-01),Si II (6.6e-01),Si III (3.0e-05)
789.36,6.715e+1,6.245e+1,4.700e+0,
789.41,9.861e+1,9.237e+1,6.235e+0,
789.46,1.438e+2,1.356e+2,8.206e+0,
789.51,2.081e+2,1.974e+2,1.071e+1,
789.56,2.989e+2,2.850e+2,1.388e+1,
789.61,4.262e+2,4.084e+2,1.783e+1,
789.66,6.033e+2,5.805e+2,2.273e+1,
789.71,8.474e+2,8.186e+2,2.874e+1,
789.76,1.181e+3,1.145e+3,3.605e+1,
789.81,1.634e+3,1.589e+3,4.486e+1,
789.86,2.244e+3,2.188e+3,5.539e+1,
789.91,3.057e+3,2.989e+3,6.784e+1,
789.96,4.133e+3,4.050e+3,8.242e+1,
790.01,5.544e+3,5.445e+3,9.935e+1,
790.06,7.380e+3,7.261e+3,1.188e+2,
790.11,9.747e+3,9.606e+3,1.409e+2,
790.16,1.277e+4,1.261e+4,1.658e+2,
790.21,1.661e+4,1.642e+4,1.936e+2,
790.26,2.143e+4,2.121e+4,2.242e+2,
790.31,2.743e+4,2.718e+4,2.576e+2,
790.36,3.484e+4,3.455e+4,2.936e+2,
790.41,4.390e+4,4.357e+4,3.320e+2,
790.46,5.489e+4,5.452e+4,3.724e+2,
790.51,6.809e+4,6.767e+4,4.145e+2,
790.56,8.379e+4,8.333e+4,4.575e+2,
790.61,1.023e+5,1.018e+5,5.011e+2,
790.66,1.239e+5,1.234e+5,5.444e+2,
790.71,1.489e+5,1.484e+5,5.868e+2,
790.76,1.776e+5,1.770e+5,6.274e+2,
790.81,2.101e+5,2.094e+5,6.655e+2,
790.86,2.466e+5,2.459e+5,7.003e+2,
790.91,2.871e+5,2.864e+5,7.311e+2,
790.96,3.317e+5,3.309e+5,7.571e+2,
791.01,3.802e+5,3.794e+5,7.779e+2,
791.06,4.323e+5,4.315e+5,7.928e+2,
791.11,4.878e+5,4.870e+5,8.016e+2,
791.16,5.461e+5,5.453e+5,8.041e+2,
791.21,6.066e+5,6.058e+5,8.001e+2,
791.26,6.686e+5,6.678e+5,7.898e+2,
791.31,7.313e+5,7.305e+5,7.735e+2,
791.36,7.937e+5,7.930e+5,7.515e+2,
791.41,8.549e+5,8.542e+5,7.243e+2,
791.46,9.140e+5,9.133e+5,6.925e+2,
791.51,9.700e+5,9.693e+5,6.568e+2,
791.56,1.022e+6,1.021e+6,6.181e+2,
791.61,1.069e+6,1.068e+6,5.769e+2,
791.66,1.111e+6,1.110e+6,5.343e+2,
791.71,1.146e+6,1.146e+6,4.908e+2,
791.76,1.175e+6,1.175e+6,4.473e+2,
791.81,1.198e+6,1.198e+6,4.045e+2,
791.86,1.214e+6,1.214e+6,3.628e+2,
791.91,1.225e+6,1.225e+6,3.228e+2,
791.96,1.230e+6,1.230e+6,2.849e+2,
792.01,1.231e+6,1.231e+6,2.495e+2,
792.06,1.228e+6,1.228e+6,2.168e+2,
792.11,1.223e+6,1.223e+6,1.868e+2,
792.16,1.217e+6,1.216e+6,1.597e+2,
792.21,1.210e+6,1.210e+6,1.355e+2,
792.26,1.206e+6,1.206e+6,1.140e+2,
792.31,1.204e+6,1.204e+6,9.514e+1,
792.36,1.205e+6,1.205e+6,7.879e+1,
792.41,1.212e+6,1.212e+6,6.472e+1,
792.46,1.223e+6,1.223e+6,5.275e+1,
792.51,1.241e+6,1.241e+6,4.264e+1,
792.56,1.264e+6,1.264e+6,3.420e+1,
792.61,1.294e+6,1.294e+6,2.721e+1,
792.66,1.329e+6,1.329e+6,2.148e+1,
792.71,1.369e+6,1.368e+6,1.682e+1,
792.76,1.413e+6,1.413e+6,1.307e+1,
792.81,1.460e+6,1.460e+6,1.007e+1,
792.86,1.510e+6,1.510e+6,7.698e+0,
792.91,1.560e+6,1.560e+6,5.838e+0,
792.96,1.611e+6,1.611e+6,4.393e+0,
793.01,1.660e+6,1.660e+6,3.279e+0,
793.06,1.708e+6,1.708e+6,2.428e+0,
793.11,1.752e+6,1.752e+6,1.783e+0,
793.16,1.793e+6,1.793e+6,1.300e+0,
793.21,1.831e+6,1.831e+6,9.396e-1,
793.26,1.865e+6,1.865e+6,6.739e-1,
793.31,1.896e+6,1.896e+6,4.794e-1,
793.36,1.924e+6,1.924e+6,3.384e-1,
793.41,1.949e+6,1.949e+6,2.369e-1,
793.46,1.973e+6,1.973e+6,1.646e-1,
793.51,1.997e+6,1.997e+6,1.134e-1,
793.56,2.020e+6,2.020e+6,7.754e-2,
793.61,2.044e+6,2.044e+6,5.258e-2,
793.66,2.070e+6,2.070e+6,3.538e-2,
793.71,2.098e+6,2.098e+6,2.361e-2,
793.76,2.128e+6,2.128e+6,1.563e-2,
793.81,2.160e+6,2.160e+6,1.027e-2,
793.86,2.193e+6,2.193e+6,6.692e-3,
793.91,2.228e+6,2.228e+6,4.326e-3,
793.96,2.263e+6,2.263e+6,2.774e-3,
794.01,2.296e+6,2.296e+6,1.765e-3,
794.06,2.327e+6,2.327e+6,1.114e-3,
794.11,2.354e+6,2.354e+6,6.975e-4,
794.16,2.375e+6,2.375e+6,4.333e-4,
794.21,2.389e+6,2.389e+6,2.670e-4,
794.26,2.394e+6,2.394e+6,1.632e-4,
794.31,2.388e+6,2.388e+6,9.897e-5,
794.36,2.372e+6,2.372e+6,5.954e-5,
794.41,2.343e+6,2.343e+6,3.554e-5,
794.46,2.301e+6,2.301e+6,2.104e-5,
794.51,2.247e+6,2.247e+6,1.236e-5,
794.56,2.181e+6,2.181e+6,7.201e-6,
794.61,2.102e+6,2.102e+6,4.163e-6,
794.66,2.013e+6,2.013e+6,2.387e-6,
794.71,1.915e+6,1.915e+6,1.358e-6,
794.76,1.808e+6,1.808e+6,7.664e-7,
794.81,1.695e+6,1.695e+6,4.291e-7,
794.86,1.577e+6,1.577e+6,2.383e-7,
794.91,1.457e+6,1.457e+6,1.313e-7,
794.96,1.336e+6,1.336e+6,7.178e-8,
795.01,1.216e+6,1.216e+6,3.893e-8,
795.06,1.098e+6,1.098e+6,2.094e-8,
795.11,9.837e+5,9.837e+5,1.118e-8,
795.16,8.747e+5,8.747e+5,5.917e-9,
795.21,7.717e+5,7.717e+5,3.108e-9,
795.26,6.756e+5,6.756e+5,1.619e-9,
795.31,5.869e+5,5.869e+5,8.370e-10,
795.36,5.059e+5,5.059e+5,4.292e-10,
795.41,4.326e+5,4.326e+5,2.183e-10,
795.46,3.670e+5,3.670e+5,1.102e-10,
795.51,3.090e+5,3.090e+5,5.516e-11,
795.56,2.581e+5,2.581e+5,2.740e-11,
795.61,2.138e+5,2.138e+5,1.350e-11,
795.66,1.758e+5,1.758e+5,6.598e-12,
795.71,1.434e+5,1.434e+5,3.199e-12,
795.76,1.160e+5,1.160e+5,1.539e-12,
795.81,9.317e+4,9.317e+4,7.345e-13,
795.86,7.422e+4,7.422e+4,3.477e-13,
795.91,5.865e+4,5.865e+4,1.633e-13,
795.96,4.598e+4,4.598e+4,,
796.01,3.577e+4,3.577e+4,,
796.06,2.760e+4,2.760e+4,,
796.11,2.114e+4,2.114e+4,,
796.16,1.605e+4,1.605e+4,,
796.21,1.210e+4,1.210e+4,,
796.26,9.046e+3,9.046e+3,,
796.31,6.710e+3,6.710e+3,,
796.36,4.938e+3,4.938e+3,,
796.41,3.605e+3,3.605e+3,,
796.46,2.612e+3,2.612e+3,,
796.51,1.877e+3,1.877e+3,,
796.56,1.338e+3,1.338e+3,,
796.61,9.465e+2,9.465e+2,,
796.66,6.642e+2,6.642e+2,,
796.71,4.624e+2,4.624e+2,,
796.76,3.194e+2,3.194e+2,,
796.81,2.189e+2,2.189e+2,,
796.86,1.488e+2,1.488e+2,,
796.91,1.004e+2,1.004e+2,,
796.96,6.717e+1,6.717e+1,,
797.01,4.460e+1,4.460e+1,,
797.06,2.937e+1,2.937e+1,,
797.11,1.919e+1,1.919e+1,,
797.16,1.244e+1,1.244e+1,,
797.21,8.004e+0,8.004e+0,,
797.26,5.107e+0,5.107e+0,,
797.31,3.233e+0,3.233e+0,,
797.36,2.031e+0,2.031e+0,,
797.41,1.265e+0,1.265e+0,,
797.46,7.823e-1,7.823e-1,,
797.51,4.798e-1,4.798e-1,,
797.56,2.920e-1,2.920e-1,,
797.61,1.763e-1,1.763e-1,,
797.66,1.056e-1,1.056e-1,,
797.71,6.273e-2,6.273e-2,,
797.76,3.698e-2,3.698e-2,,
797.81,2.163e-2,2.163e-2,,
797.86,1.255e-2,1.255e-2,,
797.91,7.224e-3,7.224e-3,,
797.96,4.126e-3,4.126e-3,,
798.01,2.338e-3,2.338e-3,,
798.06,1.314e-3,1.314e-3,,
798.11,7.329e-4,7.329e-4,,
798.16,4.055e-4,4.055e-4,,
798.21,2.226e-4,2.226e-4,,
798.26,1.212e-4,1.212e-4,,
798.31,6.550e-5,6.550e-5,,
798.36,3.511e-5,3.511e-5,,
798.41,1.867e-5,1.867e-5,,
798.46,9.851e-6,9.851e-6,,
798.51,5.157e-6,5.157e-6,,
798.56,2.678e-6,2.678e-6,,
798.61,1.380e-6,1.380e-6,,
798.66,7.053e-7,7.053e-7,,
798.71,3.577e-7,3.577e-7,,
798.76,1.799e-7,1.799e-7,,
798.81,8.982e-8,8.982e-8,,
798.86,4.448e-8,4.448e-8,,
798.91,2.185e-8,2.185e-8,,
798.96,1.065e-8,1.065e-8,,
799.01,5.151e-9,5.151e-9,,
799.06,2.471e-9,2.471e-9,,
799.11,1.176e-9,1.176e-9,,
799.16,5.554e-10,5.554e-10,,
799.61,1.794e-13,,1.794e-13,
799.66,3.776e-13,,3.776e-13,
799.71,7.887e-13,,7.887e-13,
799.76,1.634e-12,,1.634e-12,
799.81,3.361e-12,,3.361e-12,
799.86,6.858e-12,,6.858e-12,
799.91,1.389e-11,,1.389e-11,
799.96,2.790e-11,,2.790e-11,
800.01,5.562e-11,,5.562e-11,
800.06,1.100e-10,,1.100e-10,
800.11,2.160e-10,,2.160e-10,
800.16,4.209e-10,,4.209e-10,
800.21,8.136e-10,,8.136e-10,
800.26,1.561e-9,,1.561e-9,
800.31,2.971e-9,,2.971e-9,
800.36,5.611e-9,,5.611e-9,
800.41,1.052e-8,,1.052e-8,
800.46,1.956e-8,,1.956e-8,
800.51,3.610e-8,,3.610e-8,
800.56,6.611e-8,,6.611e-8,
800.61,1.201e-7,,1.201e-7,
800.66,2.167e-7,,2.167e-7,
800.71,3.877e-7,,3.877e-7,
800.76,6.884e-7,,6.884e-7,
800.81,1.213e-6,,1.213e-6,
800.86,2.121e-6,,2.121e-6,
800.91,3.679e-6,,3.679e-6,
800.96,6.335e-6,,6.335e-6,
801.01,1.082e-5,,1.082e-5,
801.06,1.835e-5,,1.835e-5,
801.11,3.086e-5,,3.086e-5,
801.16,5.151e-5,,5.151e-5,
801.21,8.533e-5,,8.533e-5,
801.26,1.403e-4,,1.403e-4,
801.31,2.288e-4,,2.288e-4,
801.36,3.702e-4,,3.702e-4,
801.41,5.946e-4,,5.946e-4,
801.46,9.476e-4,,9.476e-4,
801.51,1.498e-3,,1.498e-3,
801.56,2.351e-3,,2.351e-3,
801.61,3.662e-3,,3.662e-3,
801.66,5.658e-3,,5.658e-3,
801.71,8.675e-3,,8.675e-3,
801.76,1.320e-2,,1.320e-2,
801.81,1.993e-2,,1.993e-2,
801.86,2.985e-2,,2.985e-2,
801.91,4.438e-2,,4.438e-2,
801.96,6.547e-2,,6.547e-2,
802.01,9.584e-2,,9.584e-2,
802.06,1.392e-1,,1.392e-1,
802.11,2.007e-1,,2.007e-1,
802.16,2.870e-1,,2.870e-1,
802.21,4.074e-1,,4.074e-1,
802.26,5.737e-1,,5.737e-1,
802.31,8.018e-1,,8.018e-1,
802.36,1.112e+0,,1.112e+0,
802.41,1.530e+0,,1.530e+0,
802.46,2.090e+0,,2.090e+0,
802.51,2.831e+0,,2.831e+0,
802.56,3.807e+0,,3.807e+0,
802.61,5.080e+0,,5.080e+0,
802.66,6.726e+0,,6.726e+0,
802.71,8.836e+0,,8.836e+0,
802.76,1.152e+1,,1.152e+1,
802.81,1.490e+1,,1.490e+1,
802.86,1.913e+1,,1.913e+1,
802.91,2.437e+1,,2.437e+1,
802.96,3.080e+1,,3.080e+1,
803.01,3.864e+1,,3.864e+1,
803.06,4.809e+1,,4.809e+1,
803.11,5.940e+1,,5.940e+1,
803.16,7.280e+1,,7.280e+1,
803.21,8.853e+1,,8.853e+1,
803.26,1.068e+2,,1.068e+2,
803.31,1.279e+2,,1.279e+2,
803.36,1.520e+2,,1.520e+2,
803.41,1.793e+2,,1.793e+2,
803.46,2.098e+2,,2.098e+2,
803.51,2.435e+2,,2.435e+2,
803.56,2.806e+2,,2.806e+2,
803.61,3.208e+2,,3.208e+2,
803.66,3.639e+2,,3.639e+2,
803.71,4.097e+2,,4.097e+2,
803.76,4.577e+2,,4.577e+2,
803.81,5.073e+2,,5.073e+2,
803.86,5.580e+2,,5.580e+2,
803.91,6.091e+2,,6.091e+2,
803.96,6.597e+2,,6.597e+2,
804.01,7.090e+2,,7.090e+2,
804.06,7.562e+2,,7.562e+2,
804.11,8.003e+2,,8.003e+2,
804.16,8.404e+2,,8.404e+2,
804.21,8.758e+2,,8.758e+2,
804.26,9.056e+2,,9.056e+2,
804.31,9.292e+2,,9.292e+2,
804.36,9.461e+2,,9.461e+2,
