Wavelength (nm),Sum,Cu I (2.9e-01),Cu II (7.1e-01)
278.24,1.844e-3,4.712e-7,1.843e-3
278.29,3.408e-4,5.636e-8,3.407e-4
278.34,5.901e-5,,5.901e-5
278.39,9.575e-6,,9.575e-6
278.44,1.456e-6,,1.456e-6
278.49,2.073e-7,,2.073e-7
278.54,2.767e-8,,2.767e-8
278.59,3.459e-9,,3.459e-9
278.64,4.052e-10,,4.052e-10
280.74,5.118e-8,5.118e-8,
280.79,4.179e-7,4.179e-7,
280.84,3.204e-6,3.204e-6,
280.89,2.308e-5,2.308e-5,
280.94,1.561e-4,1.561e-4,
280.99,9.920e-4,9.920e-4,
281.04,5.920e-3,5.920e-3,
281.09,3.318e-2,3.318e-2,
281.14,1.747e-1,1.747e-1,
281.19,8.638e-1,8.638e-1,
281.24,4.012e+0,4.012e+0,
281.29,1.750e+1,1.750e+1,
281.34,7.170e+1,7.170e+1,
281.39,2.759e+2,2.759e+2,
281.44,9.973e+2,9.973e+2,
281.49,3.386e+3,3.386e+3,
281.54,1.080e+4,1.080e+4,
281.59,3.233e+4,3.233e+4,
281.64,9.095e+4,9.095e+4,
281.69,2.403e+5,2.403e+5,
281.74,5.962e+5,5.962e+5,
281.79,1.390e+6,1.390e+6,
281.84,3.042e+6,3.042e+6,
281.89,6.255e+6,6.255e+6,
281.94,1.208e+7,1.208e+7,
281.99,2.191e+7,2.191e+7,
282.04,3.733e+7,3.733e+7,
282.09,5.973e+7,5.973e+7,
282.14,8.977e+7,8.977e+7,
282.19,1.267e+8,1.267e+8,
282.24,1.680e+8,1.680e+8,
282.29,2.092e+8,2.092e+8,
282.34,2.447e+8,2.447e+8,
282.39,2.689e+8,2.689e+8,
282.44,2.774e+8,2.774e+8,
282.49,2.689e+8,2.689e+8,
282.54,2.447e+8,2.447e+8,
282.59,2.092e+8,2.092e+8,
282.64,1.680e+8,1.680e+8,
282.69,1.267e+8,1.267e+8,
282.74,8.977e+7,8.977e+7,
282.79,5.973e+7,5.973e+7,
282.84,3.733e+7,3.733e+7,
282.89,2.191e+7,2.191e+7,
282.94,1.208e+7,1.208e+7,
282.99,6.255e+6,6.255e+6,
283.04,3.042e+6,3.042e+6,
283.09,1.390e+6,1.390e+6,
283.14,5.962e+5,5.962e+5,
283.19,2.403e+5,2.403e+5,
283.24,9.095e+4,9.095e+4,
283.29,3.233e+4,3.233e+4,
283.34,1.080e+4,1.080e+4,
283.39,3.386e+3,3.386e+3,
283.44,9.973e+2,9.973e+2,
283.49,2.759e+2,2.759e+2,
283.54,7.170e+1,7.170e+1,
283.59,1.750e+1,1.750e+1,
283.64,4.012e+0,4.012e+0,
283.69,8.638e-1,8.638e-1,
283.74,1.747e-1,1.747e-1,
283.79,3.318e-2,3.318e-2,
283.84,5.920e-3,5.920e-3,
283.89,9.920e-4,9.920e-4,
283.94,1.561e-4,1.561e-4,
283.99,2.308e-5,2.308e-5,
284.04,3.204e-6,3.204e-6,
284.09,4.179e-7,4.179e-7,
284.14,5.118e-8,5.118e-8,
294.35,6.245e-8,6.245e-8,
294.4,4.569e-7,4.569e-7,
294.45,3.157e-6,3.157e-6,
294.5,2.061e-5,2.061e-5,
294.55,1.271e-4,1.271e-4,
294.6,7.401e-4,7.401e-4,
294.65,4.071e-3,4.071e-3,
294.7,2.116e-2,2.116e-2,
294.75,1.038e-1,1.038e-1,
294.8,4.814e-1,4.814e-1,
294.85,2.108e+0,2.108e+0,
294.9,8.721e+0,8.721e+0,
294.95,3.407e+1,3.407e+1,
295,1.258e+2,1.258e+2,
295.05,4.384e+2,4.384e+2,
295.1,1.444e+3,1.444e+3,
295.15,4.490e+3,4.490e+3,
295.2,1.319e+4,1.319e+4,
295.25,3.661e+4,3.661e+4,
295.3,9.597e+4,9.597e+4,
295.35,2.376e+5,2.376e+5,
295.4,5.557e+5,5.557e+5,
295.45,1.228e+6,1.228e+6,
295.5,2.562e+6,2.562e+6,
295.55,5.050e+6,5.050e+6,
295.6,9.401e+6,9.401e+6,
295.65,1.653e+7,1.653e+7,
295.7,2.746e+7,2.746e+7,
295.75,4.309e+7,4.309e+7,
295.8,6.387e+7,6.387e+7,
295.85,8.941e+7,8.941e+7,
295.9,1.182e+8,1.182e+8,
295.95,1.477e+8,1.477e+8,
296,1.742e+8,1.742e+8,
296.05,1.942e+8,1.942e+8,
296.1,2.044e+8,2.044e+8,
296.15,2.032e+8,2.032e+8,
296.2,1.909e+8,1.909e+8,
296.25,1.693e+8,1.693e+8,
296.3,1.419e+8,1.419e+8,
296.35,1.123e+8,1.123e+8,
296.4,8.397e+7,8.397e+7,
296.45,5.930e+7,5.930e+7,
296.5,3.956e+7,3.956e+7,
296.55,2.493e+7,2.493e+7,
296.6,1.484e+7,1.484e+7,
296.65,8.340e+6,8.340e+6,
296.7,4.429e+6,4.429e+6,
296.75,2.222e+6,2.222e+6,
296.8,1.053e+6,1.053e+6,
296.85,4.710e+5,4.710e+5,
296.9,1.991e+5,1.991e+5,
296.95,7.951e+4,7.951e+4,
297,2.999e+4,2.999e+4,
297.05,1.068e+4,1.068e+4,
297.1,3.595e+3,3.595e+3,
297.15,1.143e+3,1.143e+3,
297.2,3.431e+2,3.431e+2,
297.25,9.730e+1,9.730e+1,
297.3,2.606e+1,2.606e+1,
297.35,6.595e+0,6.595e+0,
297.4,1.576e+0,1.576e+0,
297.45,3.559e-1,3.559e-1,
297.5,7.589e-2,7.589e-2,
297.55,1.529e-2,1.529e-2,
297.6,2.908e-3,2.908e-3,
297.65,5.227e-4,5.227e-4,
297.7,8.872e-5,8.872e-5,
297.75,1.423e-5,1.423e-5,
297.8,2.155e-6,2.155e-6,
297.85,3.083e-7,3.083e-7,
297.9,4.166e-8,4.166e-8,
322.8,5.372e-6,5.372e-6,
322.85,3.333e-5,3.333e-5,
322.9,1.972e-4,1.972e-4,
322.95,1.113e-3,1.113e-3,
323,5.989e-3,5.989e-3,
323.05,3.074e-2,3.074e-2,
323.1,1.505e-1,1.505e-1,
323.15,7.024e-1,7.024e-1,
323.2,3.127e+0,3.127e+0,
323.25,1.328e+1,1.328e+1,
323.3,5.377e+1,5.377e+1,
323.35,2.077e+2,2.077e+2,
323.4,7.648e+2,7.648e+2,
323.45,2.686e+3,2.686e+3,
323.5,8.999e+3,8.999e+3,
323.55,2.875e+4,2.875e+4,
323.6,8.760e+4,8.760e+4,
323.65,2.545e+5,2.545e+5,
323.7,7.054e+5,7.054e+5,
323.75,1.864e+6,1.864e+6,
323.8,4.699e+6,4.699e+6,
323.85,1.130e+7,1.130e+7,
323.9,2.590e+7,2.590e+7,
323.95,5.662e+7,5.662e+7,
324,1.181e+8,1.181e+8,
324.05,2.348e+8,2.348e+8,
324.1,4.453e+8,4.453e+8,
324.15,8.054e+8,8.054e+8,
324.21,1.540e+9,1.540e+9,
324.26,2.510e+9,2.510e+9,
324.31,3.901e+9,3.901e+9,
324.36,5.782e+9,5.782e+9,
324.41,8.173e+9,8.173e+9,
324.46,1.102e+10,1.102e+10,
324.51,1.417e+10,1.417e+10,
324.56,1.737e+10,1.737e+10,
324.61,2.031e+10,2.031e+10,
324.66,2.265e+10,2.265e+10,
324.71,2.409e+10,2.409e+10,
324.76,2.444e+10,2.444e+10,
324.81,2.364e+10,2.364e+10,
324.86,2.181e+10,2.181e+10,
324.91,1.919e+10,1.919e+10,
324.96,1.610e+10,1.610e+10,
325.01,1.288e+10,1.288e+10,
325.06,9.833e+9,9.833e+9,
325.11,7.157e+9,7.157e+9,
325.16,4.968e+9,4.968e+9,
325.21,3.289e+9,3.289e+9,
325.26,2.077e+9,2.077e+9,
325.31,1.250e+9,1.250e+9,
