Wavelength (nm),Sum,Cu I (2.9e-01),Cu II (7.1e-01)
233.98,1.191e+0,,1.191e+0
234.03,5.882e-1,,5.882e-1
234.08,2.651e-1,,2.651e-1
234.13,1.090e-1,,1.090e-1
234.18,4.090e-2,,4.090e-2
234.23,1.400e-2,,1.400e-2
234.28,4.374e-3,,4.374e-3
234.33,1.247e-3,,1.247e-3
234.38,3.243e-4,,3.243e-4
234.43,7.696e-5,,7.696e-5
234.48,1.666e-5,,1.666e-5
234.53,3.293e-6,,3.293e-6
234.58,5.937e-7,,5.937e-7
234.63,9.766e-8,,9.766e-8
234.68,1.466e-8,,1.466e-8
234.73,2.008e-9,,2.008e-9
234.78,2.509e-10,,2.509e-10
234.83,2.862e-11,,2.862e-11
234.88,2.978e-12,,2.978e-12
234.93,2.827e-13,,2.827e-13
234.98,2.449e-14,,2.449e-14
235.03,1.936e-15,,1.936e-15
235.58,8.118e-12,,8.118e-12
235.63,9.559e-11,,9.559e-11
235.68,1.030e-9,,1.030e-9
235.73,1.015e-8,,1.015e-8
235.78,9.148e-8,,9.148e-8
235.83,7.545e-7,,7.545e-7
235.88,5.693e-6,,5.693e-6
235.93,3.929e-5,,3.929e-5
235.98,2.481e-4,,2.481e-4
236.03,1.433e-3,,1.433e-3
236.08,7.574e-3,,7.574e-3
236.13,3.661e-2,,3.661e-2
236.18,1.619e-1,,1.619e-1
236.23,6.551e-1,,6.551e-1
236.28,2.425e+0,,2.425e+0
236.33,8.211e+0,,8.211e+0
236.38,2.543e+1,,2.543e+1
236.43,7.207e+1,,7.207e+1
236.48,1.868e+2,,1.868e+2
236.53,4.431e+2,,4.431e+2
236.58,9.613e+2,,9.613e+2
236.63,1.908e+3,,1.908e+3
236.68,3.464e+3,,3.464e+3
236.73,5.754e+3,,5.754e+3
236.78,8.744e+3,,8.744e+3
236.83,1.216e+4,,1.216e+4
236.88,1.546e+4,,1.546e+4
236.93,1.798e+4,,1.798e+4
236.98,1.914e+4,,1.914e+4
237.03,1.864e+4,,1.864e+4
237.08,1.660e+4,,1.660e+4
237.13,1.353e+4,,1.353e+4
237.18,1.008e+4,,1.008e+4
237.23,6.877e+3,,6.877e+3
237.28,4.293e+3,,4.293e+3
237.33,2.454e+3,,2.454e+3
237.38,1.287e+3,,1.287e+3
237.43,6.240e+2,,6.240e+2
237.48,2.852e+2,,2.852e+2
237.53,1.297e+2,,1.297e+2
237.58,6.533e+1,,6.533e+1
237.63,4.057e+1,,4.057e+1
237.68,3.033e+1,,3.033e+1
237.73,2.418e+1,,2.418e+1
237.78,1.877e+1,,1.877e+1
237.83,1.362e+1,,1.362e+1
237.88,9.115e+0,,9.115e+0
237.93,5.595e+0,,5.595e+0
237.98,3.146e+0,,3.146e+0
238.03,1.619e+0,,1.619e+0
238.08,7.627e-1,,7.627e-1
238.13,3.289e-1,,3.289e-1
238.18,1.298e-1,,1.298e-1
238.23,4.688e-2,,4.688e-2
238.28,1.550e-2,,1.550e-2
238.33,4.690e-3,,4.690e-3
238.38,1.299e-3,,1.299e-3
238.43,3.293e-4,,3.293e-4
238.48,7.639e-5,,7.639e-5
238.53,1.622e-5,,1.622e-5
238.58,3.153e-6,,3.153e-6
238.63,5.608e-7,,5.608e-7
238.68,9.130e-8,,9.130e-8
238.73,1.361e-8,,1.361e-8
238.78,1.856e-9,,1.856e-9
238.83,2.316e-10,,2.316e-10
238.88,2.648e-11,,2.648e-11
238.93,2.998e-12,,2.998e-12
238.98,2.760e-12,,2.760e-12
239.03,2.476e-11,,2.476e-11
239.08,2.249e-10,,2.249e-10
239.13,1.875e-9,,1.875e-9
239.18,1.434e-8,,1.434e-8
239.23,1.006e-7,,1.006e-7
239.28,6.467e-7,,6.467e-7
239.33,3.814e-6,,3.814e-6
239.38,2.063e-5,,2.063e-5
239.43,1.023e-4,,1.023e-4
239.48,4.655e-4,,4.655e-4
239.53,1.942e-3,,1.942e-3
239.58,7.429e-3,,7.429e-3
239.63,2.606e-2,,2.606e-2
239.68,8.386e-2,,8.386e-2
239.73,2.475e-1,,2.475e-1
239.78,6.696e-1,,6.696e-1
239.83,1.662e+0,,1.662e+0
239.88,3.782e+0,,3.782e+0
239.93,7.894e+0,,7.894e+0
239.98,1.511e+1,,1.511e+1
240.03,2.652e+1,,2.652e+1
240.08,4.270e+1,,4.270e+1
240.13,6.303e+1,,6.303e+1
240.18,8.534e+1,,8.534e+1
240.23,1.060e+2,,1.060e+2
240.28,1.206e+2,,1.206e+2
240.33,1.260e+2,,1.260e+2
240.38,1.206e+2,,1.206e+2
240.43,1.060e+2,,1.060e+2
240.48,8.534e+1,,8.534e+1
240.53,6.303e+1,,6.303e+1
240.58,4.270e+1,,4.270e+1
240.63,2.652e+1,,2.652e+1
240.68,1.511e+1,,1.511e+1
240.73,7.894e+0,,7.894e+0
240.78,3.782e+0,,3.782e+0
240.83,1.662e+0,,1.662e+0
240.88,6.696e-1,,6.696e-1
240.93,2.475e-1,,2.475e-1
240.98,8.386e-2,,8.386e-2
241.03,2.606e-2,,2.606e-2
241.08,7.429e-3,,7.429e-3
241.13,1.942e-3,,1.942e-3
241.18,4.655e-4,,4.655e-4
241.23,1.023e-4,,1.023e-4
241.28,2.063e-5,,2.063e-5
241.33,3.829e-6,,3.829e-6
241.38,7.402e-7,,7.402e-7
241.43,6.444e-7,,6.444e-7
241.48,2.920e-6,,2.920e-6
241.53,1.426e-5,,1.426e-5
241.58,6.427e-5,,6.427e-5
241.63,2.660e-4,,2.660e-4
241.68,1.011e-3,,1.011e-3
241.73,3.532e-3,,3.532e-3
241.78,1.133e-2,,1.133e-2
241.83,3.337e-2,,3.337e-2
241.88,9.027e-2,,9.027e-2
241.93,2.243e-1,,2.243e-1
241.98,5.119e-1,,5.119e-1
242.03,1.073e+0,,1.073e+0
242.08,2.066e+0,,2.066e+0
242.13,3.652e+0,,3.652e+0
242.18,5.931e+0,,5.931e+0
242.23,8.847e+0,,8.847e+0
242.28,1.212e+1,,1.212e+1
242.33,1.525e+1,,1.525e+1
242.38,1.762e+1,,1.762e+1
242.43,1.870e+1,,1.870e+1
242.48,1.823e+1,,1.823e+1
242.53,1.632e+1,,1.632e+1
242.58,1.342e+1,,1.342e+1
242.63,1.014e+1,,1.014e+1
242.68,7.031e+0,,7.031e+0
242.73,4.480e+0,,4.480e+0
242.78,2.621e+0,,2.621e+0
242.83,1.409e+0,,1.409e+0
242.88,6.953e-1,,6.953e-1
242.93,3.152e-1,,3.152e-1
242.98,1.312e-1,,1.312e-1
243.03,5.019e-2,,5.019e-2
243.08,1.763e-2,,1.763e-2
243.13,5.687e-3,,5.687e-3
243.18,1.685e-3,,1.685e-3
243.23,4.585e-4,,4.585e-4
243.28,1.146e-4,,1.146e-4
243.33,2.631e-5,,2.631e-5
243.38,5.547e-6,,5.547e-6
243.43,1.074e-6,,1.074e-6
243.48,1.910e-7,,1.910e-7
243.53,3.120e-8,,3.120e-8
243.58,4.681e-9,,4.681e-9
243.63,6.450e-10,,6.450e-10
243.68,8.163e-11,,8.163e-11
243.73,9.489e-12,,9.489e-12
243.78,1.013e-12,,1.013e-12
243.83,9.933e-14,,9.933e-14
243.88,8.945e-15,,8.945e-15
245.83,4.939e-15,,4.939e-15
245.88,5.505e-14,,5.505e-14
245.93,5.655e-13,,5.655e-13
245.98,5.353e-12,,5.353e-12
246.03,4.669e-11,,4.669e-11
246.08,3.753e-10,,3.753e-10
246.13,2.780e-9,,2.780e-9
246.18,1.898e-8,,1.898e-8
246.23,1.194e-7,,1.194e-7
246.28,6.920e-7,,6.920e-7
246.33,3.697e-6,,3.697e-6
246.38,1.820e-5,,1.820e-5
246.43,8.255e-5,,8.255e-5
246.48,3.451e-4,,3.451e-4
246.53,1.329e-3,,1.329e-3
246.58,4.718e-3,,4.718e-3
246.63,1.543e-2,,1.543e-2
246.68,4.653e-2,,4.653e-2
246.73,1.292e-1,,1.292e-1
246.78,3.308e-1,,3.308e-1
246.83,7.804e-1,,7.804e-1
246.88,1.697e+0,,1.697e+0
246.93,3.398e+0,,3.398e+0
246.98,6.273e+0,,6.273e+0
247.03,1.067e+1,,1.067e+1
247.08,1.673e+1,,1.673e+1
247.13,2.417e+1,,2.417e+1
247.18,3.217e+1,,3.217e+1
247.23,3.946e+1,,3.946e+1
247.28,4.461e+1,,4.461e+1
247.33,4.647e+1,,4.647e+1
247.38,4.461e+1,,4.461e+1
247.43,3.946e+1,,3.946e+1
247.48,3.217e+1,,3.217e+1
247.53,2.417e+1,,2.417e+1
247.58,1.673e+1,,1.673e+1
247.63,1.067e+1,,1.067e+1
247.68,6.274e+0,,6.274e+0
247.73,3.399e+0,2.602e-12,3.399e+0
247.78,1.698e+0,2.709e-11,1.698e+0
247.83,7.862e-1,2.602e-10,7.862e-1
247.88,3.495e-1,2.305e-9,3.495e-1
247.93,1.849e-1,1.885e-8,1.849e-1
247.98,1.996e-1,1.422e-7,1.996e-1
248.03,4.036e-1,9.896e-7,4.036e-1
248.08,9.125e-1,6.355e-6,9.125e-1
248.13,1.959e+0,3.765e-5,1.959e+0
248.18,3.896e+0,2.058e-4,3.896e+0
248.23,7.148e+0,1.038e-3,7.147e+0
248.28,1.210e+1,4.831e-3,1.209e+1
248.33,1.889e+1,2.074e-2,1.887e+1
248.38,2.724e+1,8.217e-2,2.716e+1
248.43,3.635e+1,3.004e-1,3.605e+1
248.48,4.515e+1,1.013e+0,4.414e+1
248.53,5.298e+1,3.152e+0,4.983e+1
248.58,6.094e+1,9.049e+0,5.189e+1
248.63,7.380e+1,2.397e+1,4.983e+1
248.68,1.027e+2,5.858e+1,4.414e+1
248.73,1.681e+2,1.321e+2,3.605e+1
248.78,3.020e+2,2.748e+2,2.716e+1
248.83,5.464e+2,5.275e+2,1.887e+1
248.88,9.463e+2,9.342e+2,1.209e+1
248.93,1.534e+3,1.527e+3,7.147e+0
248.98,2.306e+3,2.302e+3,3.895e+0
249.03,3.204e+3,3.202e+3,1.958e+0
249.08,4.110e+3,4.109e+3,9.078e-1
249.13,4.867e+3,4.866e+3,3.882e-1
249.18,5.317e+3,5.317e+3,1.531e-1
249.23,5.360e+3,5.360e+3,5.567e-2
249.28,4.985e+3,4.985e+3,1.867e-2
249.33,4.278e+3,4.278e+3,5.776e-3
249.38,3.387e+3,3.387e+3,1.648e-3
249.43,2.475e+3,2.475e+3,4.336e-4
249.48,1.668e+3,1.668e+3,1.053e-4
249.53,1.037e+3,1.037e+3,2.422e-5
249.58,5.952e+2,5.952e+2,8.567e-6
249.63,3.151e+2,3.151e+2,1.988e-5
249.68,1.539e+2,1.539e+2,8.965e-5
249.73,6.937e+1,6.937e+1,3.902e-4
249.78,2.884e+1,2.884e+1,1.571e-3
249.83,1.107e+1,1.107e+1,5.843e-3
249.88,3.937e+0,3.917e+0,2.007e-2
249.93,1.343e+0,1.279e+0,6.364e-2
249.98,5.719e-1,3.855e-1,1.864e-1
250.03,6.114e-1,1.072e-1,5.042e-1
250.08,1.287e+0,2.749e-2,1.259e+0
250.13,2.911e+0,6.507e-3,2.905e+0
250.18,6.189e+0,1.421e-3,6.188e+0
250.23,1.217e+1,2.863e-4,1.217e+1
250.28,2.211e+1,5.322e-5,2.211e+1
250.33,3.710e+1,9.129e-6,3.710e+1
250.38,5.748e+1,1.445e-6,5.748e+1
250.43,8.223e+1,2.109e-7,8.223e+1
250.48,1.087e+2,2.842e-8,1.087e+2
250.53,1.326e+2,3.532e-9,1.326e+2
250.58,1.494e+2,4.051e-10,1.494e+2
250.63,1.555e+2,4.286e-11,1.555e+2
250.68,1.494e+2,4.184e-12,1.494e+2
250.73,1.326e+2,3.769e-13,1.326e+2
250.78,1.087e+2,,1.087e+2
250.83,8.223e+1,,8.223e+1
250.88,5.748e+1,,5.748e+1
250.93,3.710e+1,,3.710e+1
250.98,2.211e+1,,2.211e+1
251.03,1.217e+1,,1.217e+1
251.08,6.188e+0,,6.188e+0
251.13,2.905e+0,,2.905e+0
251.18,1.259e+0,,1.259e+0
251.23,5.042e-1,,5.042e-1
251.28,1.864e-1,,1.864e-1
251.33,6.364e-2,,6.364e-2
251.38,2.007e-2,,2.007e-2
251.43,5.843e-3,,5.843e-3
251.48,1.571e-3,,1.571e-3
251.53,3.903e-4,,3.903e-4
251.58,8.984e-5,,8.984e-5
251.63,2.080e-5,,2.080e-5
251.68,1.264e-5,,1.264e-5
251.73,4.054e-5,,4.054e-5
251.78,1.647e-4,,1.647e-4
251.83,6.283e-4,,6.283e-4
251.88,2.218e-3,,2.218e-3
251.93,7.241e-3,,7.241e-3
251.98,2.186e-2,,2.186e-2
252.03,6.107e-2,,6.107e-2
252.08,1.578e-1,,1.578e-1
252.13,3.774e-1,,3.774e-1
252.18,8.356e-1,,8.356e-1
252.23,1.714e+0,,1.714e+0
252.28,3.261e+0,,3.261e+0
252.33,5.763e+0,,5.763e+0
252.38,9.477e+0,,9.477e+0
252.43,1.455e+1,,1.455e+1
252.48,2.095e+1,,2.095e+1
252.53,2.842e+1,,2.842e+1
252.58,3.659e+1,,3.659e+1
252.63,4.502e+1,,4.502e+1
252.68,5.327e+1,,5.327e+1
252.73,6.087e+1,,6.087e+1
252.78,6.722e+1,,6.722e+1
252.83,7.152e+1,,7.152e+1
252.88,7.289e+1,,7.289e+1
252.93,7.067e+1,,7.067e+1
252.98,6.473e+1,,6.473e+1
253.03,5.568e+1,,5.568e+1
253.08,4.478e+1,,4.478e+1
253.13,3.356e+1,,3.356e+1
253.18,2.338e+1,,2.338e+1
253.23,1.511e+1,,1.511e+1
253.28,9.052e+0,,9.052e+0
253.33,5.023e+0,,5.023e+0
253.38,2.580e+0,,2.580e+0
253.43,1.226e+0,,1.226e+0
253.48,5.394e-1,,5.394e-1
253.53,2.196e-1,,2.196e-1
253.58,8.338e-2,,8.338e-2
253.63,3.185e-2,,3.185e-2
253.68,2.037e-2,,2.037e-2
253.73,3.955e-2,,3.955e-2
253.78,1.135e-1,,1.135e-1
253.83,3.198e-1,,3.198e-1
253.88,8.390e-1,,8.390e-1
253.93,2.039e+0,,2.039e+0
253.98,4.586e+0,,4.586e+0
254.03,9.549e+0,,9.549e+0
254.08,1.841e+1,,1.841e+1
254.13,3.284e+1,,3.284e+1
254.18,5.425e+1,,5.425e+1
254.23,8.295e+1,,8.295e+1
254.28,1.174e+2,,1.174e+2
254.33,1.538e+2,,1.538e+2
254.38,1.866e+2,,1.866e+2
254.43,2.095e+2,,2.095e+2
254.48,2.178e+2,,2.178e+2
254.53,2.095e+2,,2.095e+2
254.58,1.866e+2,,1.866e+2
254.63,1.538e+2,,1.538e+2
254.68,1.174e+2,,1.174e+2
254.73,8.295e+1,,8.295e+1
254.78,5.425e+1,,5.425e+1
254.83,3.284e+1,,3.284e+1
254.88,1.841e+1,,1.841e+1
254.93,9.549e+0,,9.549e+0
254.98,4.586e+0,,4.586e+0
255.03,2.039e+0,,2.039e+0
255.08,8.390e-1,,8.390e-1
255.13,3.196e-1,,3.196e-1
255.18,1.127e-1,,1.127e-1
255.23,3.679e-2,,3.679e-2
255.28,1.112e-2,,1.112e-2
255.33,3.110e-3,,3.110e-3
255.38,8.053e-4,,8.053e-4
255.43,1.930e-4,,1.930e-4
255.48,4.283e-5,,4.283e-5
255.53,8.798e-6,,8.798e-6
255.58,1.673e-6,,1.673e-6
255.63,2.945e-7,,2.945e-7
255.68,4.798e-8,,4.798e-8
255.73,7.237e-9,,7.237e-9
255.78,1.010e-9,,1.010e-9
255.83,1.306e-10,,1.306e-10
255.88,1.563e-11,,1.563e-11
255.93,1.731e-12,,1.731e-12
255.98,1.774e-13,,1.774e-13
256.03,1.684e-14,,1.684e-14
257.48,2.351e-15,,2.351e-15
257.53,2.351e-14,,2.351e-14
257.58,2.181e-13,,2.181e-13
257.63,1.878e-12,,1.878e-12
257.68,1.502e-11,,1.502e-11
257.73,1.114e-10,,1.114e-10
257.78,7.675e-10,,7.675e-10
257.83,4.907e-9,,4.907e-9
257.88,2.912e-8,,2.912e-8
257.93,1.604e-7,,1.604e-7
257.98,8.199e-7,,8.199e-7
258.03,3.891e-6,,3.891e-6
258.08,1.714e-5,,1.714e-5
258.13,7.007e-5,,7.007e-5
258.18,2.659e-4,,2.659e-4
258.23,9.366e-4,,9.366e-4
258.28,3.062e-3,,3.062e-3
258.33,9.293e-3,,9.293e-3
258.38,2.618e-2,,2.618e-2
258.43,6.845e-2,,6.845e-2
258.48,1.661e-1,,1.661e-1
258.53,3.742e-1,,3.742e-1
258.58,7.825e-1,,7.825e-1
258.63,1.519e+0,,1.519e+0
258.68,2.736e+0,,2.736e+0
258.73,4.574e+0,,4.574e+0
258.78,7.100e+0,,7.100e+0
258.83,1.023e+1,,1.023e+1
258.88,1.368e+1,,1.368e+1
258.93,1.698e+1,,1.698e+1
258.98,1.956e+1,,1.956e+1
259.03,2.091e+1,,2.091e+1
259.08,2.076e+1,,2.076e+1
259.13,1.913e+1,,1.913e+1
259.18,1.638e+1,,1.638e+1
259.23,1.305e+1,,1.305e+1
259.28,9.731e+0,,9.731e+0
259.33,6.939e+0,,6.939e+0
259.38,5.038e+0,,5.038e+0
259.43,4.292e+0,,4.292e+0
259.48,4.928e+0,,4.928e+0
259.53,7.212e+0,,7.212e+0
259.58,1.145e+1,,1.145e+1
259.63,1.792e+1,,1.792e+1
259.68,2.669e+1,,2.669e+1
259.73,3.750e+1,,3.750e+1
259.78,4.956e+1,,4.956e+1
259.83,6.159e+1,,6.159e+1
259.88,7.197e+1,,7.197e+1
259.93,7.904e+1,,7.904e+1
259.98,8.157e+1,,8.157e+1
260.03,7.903e+1,,7.903e+1
260.08,7.183e+1,,7.183e+1
260.13,6.118e+1,,6.118e+1
260.18,4.879e+1,,4.879e+1
260.23,3.638e+1,,3.638e+1
260.28,2.535e+1,5.697e-12,2.535e+1
260.33,1.649e+1,5.346e-11,1.649e+1
260.38,1.000e+1,4.664e-10,1.000e+1
260.43,5.655e+0,3.782e-9,5.655e+0
260.48,2.978e+0,2.852e-8,2.978e+0
260.53,1.460e+0,1.999e-7,1.460e+0
260.58,6.661e-1,1.303e-6,6.661e-1
260.63,2.827e-1,7.891e-6,2.827e-1
260.68,1.116e-1,4.444e-5,1.116e-1
260.73,4.116e-2,2.327e-4,4.093e-2
260.78,1.509e-2,1.133e-3,1.396e-2
260.83,9.549e-3,5.125e-3,4.424e-3
260.88,2.286e-2,2.156e-2,1.303e-3
260.93,8.468e-2,8.432e-2,3.566e-4
260.98,3.067e-1,3.066e-1,9.066e-5
261.03,1.036e+0,1.036e+0,2.141e-5
261.08,3.257e+0,3.257e+0,4.697e-6
261.13,9.514e+0,9.514e+0,9.573e-7
261.18,2.584e+1,2.584e+1,1.812e-7
261.23,6.525e+1,6.525e+1,3.186e-8
261.28,1.532e+2,1.532e+2,5.203e-9
261.33,3.342e+2,3.342e+2,7.892e-10
261.38,6.781e+2,6.781e+2,1.112e-10
261.43,1.279e+3,1.279e+3,1.455e-11
261.48,2.242e+3,2.242e+3,1.767e-12
261.53,3.655e+3,3.655e+3,1.994e-13
261.58,5.539e+3,5.539e+3,2.090e-14
261.63,7.804e+3,7.804e+3,
261.68,1.022e+4,1.022e+4,
261.73,1.245e+4,1.245e+4,
261.78,1.409e+4,1.409e+4,
261.83,1.483e+4,1.483e+4,
261.88,1.451e+4,1.451e+4,
261.93,1.319e+4,1.319e+4,
261.98,1.116e+4,1.116e+4,
262.03,8.770e+3,8.770e+3,
262.08,6.409e+3,6.409e+3,
262.13,4.354e+3,4.354e+3,
262.18,2.750e+3,2.750e+3,
262.23,1.615e+3,1.615e+3,
262.28,8.816e+2,8.816e+2,
262.33,4.474e+2,4.474e+2,
262.38,2.111e+2,2.111e+2,
262.44,7.784e+1,7.784e+1,
262.49,3.128e+1,3.128e+1,
262.54,1.169e+1,1.169e+1,
262.59,4.059e+0,4.059e+0,
262.64,1.311e+0,1.311e+0,
262.69,3.934e-1,3.934e-1,
262.74,1.098e-1,1.098e-1,
262.79,2.849e-2,2.849e-2,
262.84,6.871e-3,6.871e-3,
262.89,1.541e-3,1.541e-3,
262.94,3.212e-4,3.212e-4,
262.99,6.224e-5,6.224e-5,
263.04,1.121e-5,1.121e-5,
263.09,1.878e-6,1.878e-6,
263.14,2.925e-7,2.925e-7,
263.19,4.234e-8,4.234e-8,
263.24,5.698e-9,5.698e-9,
263.29,7.130e-10,7.130e-10,
263.34,8.293e-11,8.293e-11,
263.39,8.967e-12,8.967e-12,
267.29,4.428e-15,,4.428e-15
267.34,4.131e-14,,4.131e-14
267.39,3.596e-13,,3.596e-13
267.44,2.921e-12,,2.921e-12
267.49,2.214e-11,,2.214e-11
267.54,1.567e-10,,1.567e-10
267.59,1.034e-9,,1.034e-9
267.64,6.372e-9,,6.372e-9
267.69,3.663e-8,,3.663e-8
267.74,1.966e-7,,1.966e-7
267.79,9.841e-7,,9.841e-7
267.84,4.598e-6,,4.598e-6
267.89,2.005e-5,,2.005e-5
267.94,8.159e-5,,8.159e-5
267.99,3.098e-4,,3.098e-4
268.04,1.098e-3,,1.098e-3
268.09,3.631e-3,,3.631e-3
268.14,1.120e-2,,1.120e-2
268.19,3.227e-2,,3.227e-2
268.24,8.672e-2,,8.672e-2
268.29,2.175e-1,,2.175e-1
268.34,5.090e-1,,5.090e-1
268.39,1.112e+0,,1.112e+0
268.44,2.266e+0,,2.266e+0
268.49,4.310e+0,,4.310e+0
268.54,7.650e+0,,7.650e+0
268.59,1.267e+1,,1.267e+1
268.64,1.959e+1,,1.959e+1
268.69,2.826e+1,,2.826e+1
268.74,3.804e+1,,3.804e+1
268.79,4.779e+1,,4.779e+1
268.84,5.603e+1,,5.603e+1
268.89,6.129e+1,,6.129e+1
268.94,6.258e+1,,6.258e+1
268.99,5.962e+1,,5.962e+1
269.04,5.301e+1,,5.301e+1
269.09,4.399e+1,,4.399e+1
269.14,3.406e+1,,3.406e+1
269.19,2.461e+1,,2.461e+1
269.24,1.660e+1,,1.660e+1
269.29,1.045e+1,,1.045e+1
269.34,6.152e+0,,6.152e+0
269.39,3.415e+0,,3.415e+0
269.44,1.860e+0,,1.860e+0
269.49,1.158e+0,,1.158e+0
269.54,1.121e+0,,1.121e+0
269.59,1.731e+0,,1.731e+0
269.64,3.148e+0,,3.148e+0
269.69,5.674e+0,,5.674e+0
269.74,9.691e+0,,9.691e+0
269.79,1.555e+1,,1.555e+1
269.84,2.341e+1,,2.341e+1
269.89,3.312e+1,,3.312e+1
269.94,4.410e+1,,4.410e+1
269.99,5.537e+1,,5.537e+1
270.04,6.570e+1,,6.570e+1
270.09,7.388e+1,,7.388e+1
270.14,7.894e+1,,7.894e+1
270.19,8.033e+1,,8.033e+1
270.24,7.798e+1,,7.798e+1
270.29,7.230e+1,,7.230e+1
270.34,6.403e+1,,6.403e+1
270.39,5.410e+1,,5.410e+1
270.44,4.354e+1,,4.354e+1
270.49,3.330e+1,,3.330e+1
270.54,2.415e+1,,2.415e+1
270.59,1.657e+1,,1.657e+1
270.64,1.076e+1,,1.076e+1
270.69,6.675e+0,,6.675e+0
270.74,4.125e+0,,4.125e+0
270.79,2.896e+0,,2.896e+0
270.84,2.870e+0,,2.870e+0
270.89,4.081e+0,,4.081e+0
270.94,6.724e+0,,6.724e+0
270.99,1.108e+1,,1.108e+1
271.04,1.736e+1,,1.736e+1
271.09,2.553e+1,,2.553e+1
271.14,3.513e+1,,3.513e+1
271.19,4.520e+1,,4.520e+1
271.24,5.438e+1,,5.438e+1
271.29,6.123e+1,,6.123e+1
271.34,6.464e+1,,6.464e+1
271.39,6.418e+1,,6.418e+1
271.44,6.036e+1,,6.036e+1
271.49,5.443e+1,,5.443e+1
271.54,4.809e+1,,4.809e+1
271.59,4.293e+1,,4.293e+1
271.64,4.001e+1,,4.001e+1
271.69,3.954e+1,,3.954e+1
271.74,4.091e+1,,4.091e+1
271.79,4.294e+1,,4.294e+1
271.84,4.431e+1,,4.431e+1
271.89,4.393e+1,,4.393e+1
271.94,4.131e+1,,4.131e+1
271.99,3.656e+1,,3.656e+1
272.04,3.035e+1,,3.035e+1
272.09,2.359e+1,,2.359e+1
272.14,1.715e+1,,1.715e+1
272.19,1.166e+1,,1.166e+1
272.24,7.410e+0,,7.410e+0
272.29,4.401e+0,,4.401e+0
272.34,2.443e+0,,2.443e+0
272.39,1.268e+0,,1.268e+0
272.44,6.147e-1,,6.147e-1
272.49,2.786e-1,,2.786e-1
272.54,1.180e-1,,1.180e-1
272.59,4.671e-2,,4.671e-2
272.64,1.728e-2,,1.728e-2
272.69,5.975e-3,,5.975e-3
272.74,1.931e-3,,1.931e-3
272.79,5.831e-4,,5.831e-4
272.84,1.646e-4,,1.646e-4
272.89,4.342e-5,,4.342e-5
272.94,1.071e-5,,1.071e-5
272.99,2.467e-6,,2.467e-6
273.04,5.312e-7,,5.312e-7
273.09,1.069e-7,,1.069e-7
273.14,2.011e-8,,2.011e-8
273.19,3.535e-9,,3.535e-9
273.24,5.808e-10,,5.808e-10
273.29,8.919e-11,,8.919e-11
273.34,1.280e-11,,1.280e-11
273.39,1.717e-12,,1.717e-12
273.44,2.152e-13,,2.152e-13
273.49,2.521e-14,,2.521e-14
274.99,1.560e-12,1.560e-12,
275.04,1.304e-11,1.304e-11,
275.09,1.021e-10,1.021e-10,
275.14,7.489e-10,7.489e-10,
275.19,5.146e-9,5.146e-9,
275.24,3.312e-8,3.312e-8,
275.29,1.997e-7,1.997e-7,7.254e-15
275.34,1.128e-6,1.128e-6,6.274e-14
275.39,5.969e-6,5.969e-6,5.084e-13
275.44,2.959e-5,2.959e-5,3.860e-12
275.49,1.374e-4,1.374e-4,2.745e-11
275.54,5.975e-4,5.975e-4,1.830e-10
275.59,2.434e-3,2.434e-3,1.142e-9
275.64,9.291e-3,9.291e-3,6.682e-9
275.69,3.322e-2,3.322e-2,3.662e-8
275.74,1.112e-1,1.112e-1,1.880e-7
275.79,3.490e-1,3.490e-1,9.046e-7
275.84,1.026e+0,1.026e+0,4.077e-6
275.89,2.824e+0,2.824e+0,1.722e-5
275.94,7.282e+0,7.282e+0,6.811e-5
275.99,1.759e+1,1.759e+1,2.525e-4
276.04,3.981e+1,3.981e+1,8.767e-4
276.09,8.439e+1,8.439e+1,2.853e-3
276.14,1.676e+2,1.676e+2,8.695e-3
276.19,3.117e+2,3.117e+2,2.483e-2
276.24,5.432e+2,5.432e+2,6.645e-2
276.29,8.868e+2,8.867e+2,1.666e-1
276.34,1.356e+3,1.356e+3,3.912e-1
276.39,1.943e+3,1.942e+3,8.609e-1
276.44,2.608e+3,2.606e+3,1.775e+0
276.49,3.279e+3,3.275e+3,3.428e+0
276.54,3.863e+3,3.856e+3,6.204e+0
276.59,4.264e+3,4.253e+3,1.052e+1
276.64,4.411e+3,4.395e+3,1.671e+1
276.69,4.278e+3,4.253e+3,2.487e+1
276.74,3.891e+3,3.856e+3,3.467e+1
276.79,3.321e+3,3.275e+3,4.529e+1
276.84,2.661e+3,2.606e+3,5.544e+1
276.89,2.006e+3,1.942e+3,6.357e+1
276.94,1.424e+3,1.356e+3,6.829e+1
276.99,9.554e+2,8.867e+2,6.874e+1
277.04,6.080e+2,5.432e+2,6.482e+1
277.09,3.690e+2,3.117e+2,5.727e+1
277.14,2.150e+2,1.676e+2,4.741e+1
277.19,1.212e+2,8.439e+1,3.677e+1
277.24,6.652e+1,3.981e+1,2.671e+1
277.29,3.578e+1,1.759e+1,1.819e+1
277.34,1.888e+1,7.282e+0,1.160e+1
277.39,9.754e+0,2.824e+0,6.931e+0
277.44,4.906e+0,1.026e+0,3.880e+0
277.49,2.384e+0,3.490e-1,2.035e+0
277.54,1.111e+0,1.112e-1,1.000e+0
277.59,4.937e-1,3.322e-2,4.605e-1
